record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
adc-landscape-r-0052,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect","This review connects selection rationale, payload release, heterogeneity signal, and dose reduction. It frames the field around validation cohort, portfolio review, dose optimization, and clinical development.",2025,review-like mixed corpus,review,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect [SEP] This review connects selection rationale, payload release, heterogeneity signal, and dose reduction. It frames the field around validation cohort, portfolio review, dose optimization, and clinical development."
adc-landscape-03-0005,Resistance mechanisms in antigen loss: study 5,"This study examines antigen loss through payload efflux, processing defect, and heterogeneity signal. It also discusses links to target expression and antigen density, alongside molecular profiling and portfolio review.",2020,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 5 [SEP] This study examines antigen loss through payload efflux, processing defect, and heterogeneity signal. It also discusses links to target expression and antigen density, alongside molecular profiling and portfolio review."
adc-landscape-02-0337,Linker-payload optimization for topoisomerase payloads: study 337,"This study examines topoisomerase payloads through conjugation chemistry, payload release, and linker stability. It also discusses links to heterogeneity signal and processing defect, alongside clinical development and portfolio review.",2021,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 337 [SEP] This study examines topoisomerase payloads through conjugation chemistry, payload release, and linker stability. It also discusses links to heterogeneity signal and processing defect, alongside clinical development and portfolio review."
adc-landscape-04-0089,Clinical safety translation of interstitial lung disease: study 89,"This study examines interstitial lung disease through clinical monitoring, safety signal, and hematologic toxicity. It also discusses links to conjugation chemistry and payload release, alongside mechanism of resistance and dose optimization.",2021,Safety translation,core,"Clinical safety translation of interstitial lung disease: study 89 [SEP] This study examines interstitial lung disease through clinical monitoring, safety signal, and hematologic toxicity. It also discusses links to conjugation chemistry and payload release, alongside mechanism of resistance and dose optimization."
adc-landscape-01-0375,Target biology for HER3 targeting: study 375,"This study examines HER3 targeting through target expression, surface biology, and antigen density. It also discusses links to dose reduction and clinical monitoring, alongside mechanism of resistance and portfolio review.",2022,Target biology,core,"Target biology for HER3 targeting: study 375 [SEP] This study examines HER3 targeting through target expression, surface biology, and antigen density. It also discusses links to dose reduction and clinical monitoring, alongside mechanism of resistance and portfolio review."
adc-landscape-03-0353,Resistance mechanisms in antigen loss: study 353,"This study examines antigen loss through payload efflux, resistance biology, and heterogeneity signal. It also discusses links to selection rationale and surface biology, alongside mechanism of resistance and patient stratification.",2020,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 353 [SEP] This study examines antigen loss through payload efflux, resistance biology, and heterogeneity signal. It also discusses links to selection rationale and surface biology, alongside mechanism of resistance and patient stratification."
adc-landscape-x-0111,Integrated analysis of payload efflux with interstitial lung disease: study 111,"This paper links processing defect and payload efflux to safety signal and clinical monitoring. The framing emphasizes translational biomarker, real-world evidence, and portfolio review across mixed translational contexts.",2022,Resistance and bystander + Safety translation,crossover,"Integrated analysis of payload efflux with interstitial lung disease: study 111 [SEP] This paper links processing defect and payload efflux to safety signal and clinical monitoring. The framing emphasizes translational biomarker, real-world evidence, and portfolio review across mixed translational contexts."
adc-landscape-04-0287,Clinical safety translation of hematologic toxicity: study 287,"This study examines hematologic toxicity through translation risk, clinical monitoring, and dose reduction. It also discusses links to site-specific linker and conjugation chemistry, alongside clinical development and early-phase trial.",2021,Safety translation,core,"Clinical safety translation of hematologic toxicity: study 287 [SEP] This study examines hematologic toxicity through translation risk, clinical monitoring, and dose reduction. It also discusses links to site-specific linker and conjugation chemistry, alongside clinical development and early-phase trial."
adc-landscape-04-0304,Clinical safety translation of dose optimization: study 304,"This study examines dose optimization through hematologic toxicity, safety signal, and lung toxicity. It also discusses links to tumor heterogeneity and internalization, alongside patient stratification and early-phase trial.",2020,Safety translation,core,"Clinical safety translation of dose optimization: study 304 [SEP] This study examines dose optimization through hematologic toxicity, safety signal, and lung toxicity. It also discusses links to tumor heterogeneity and internalization, alongside patient stratification and early-phase trial."
adc-landscape-x-0072,Integrated analysis of dose optimization with HER3 targeting: study 72,"This paper links translation risk and clinical monitoring to antigen density and surface biology. The framing emphasizes translational biomarker, dose optimization, and real-world evidence across mixed translational contexts.",2025,Safety translation + Target biology,crossover,"Integrated analysis of dose optimization with HER3 targeting: study 72 [SEP] This paper links translation risk and clinical monitoring to antigen density and surface biology. The framing emphasizes translational biomarker, dose optimization, and real-world evidence across mixed translational contexts."
adc-landscape-02-0252,Linker-payload optimization for site-specific conjugation: study 252,"This study examines site-specific conjugation through drug-antibody ratio, conjugation chemistry, and payload release. It also discusses links to surface biology and target expression, alongside patient stratification and dose optimization.",2020,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 252 [SEP] This study examines site-specific conjugation through drug-antibody ratio, conjugation chemistry, and payload release. It also discusses links to surface biology and target expression, alongside patient stratification and dose optimization."
adc-landscape-01-0100,Target biology for LIV1 selection: study 100,"This study examines LIV1 selection through tumor heterogeneity, internalization, and selection rationale. It also discusses links to payload release and linker stability, alongside validation cohort and translational biomarker.",2023,Target biology,core,"Target biology for LIV1 selection: study 100 [SEP] This study examines LIV1 selection through tumor heterogeneity, internalization, and selection rationale. It also discusses links to payload release and linker stability, alongside validation cohort and translational biomarker."
adc-landscape-04-0224,Clinical safety translation of dose optimization: study 224,"This study examines dose optimization through clinical monitoring, hematologic toxicity, and translation risk. It also discusses links to site-specific linker and conjugation chemistry, alongside patient stratification and mechanism of resistance.",2024,Safety translation,core,"Clinical safety translation of dose optimization: study 224 [SEP] This study examines dose optimization through clinical monitoring, hematologic toxicity, and translation risk. It also discusses links to site-specific linker and conjugation chemistry, alongside patient stratification and mechanism of resistance."
adc-landscape-02-0367,Linker-payload optimization for cleavable linkers: study 367,"This study examines cleavable linkers through linker stability, drug-antibody ratio, and payload release. It also discusses links to processing defect and bystander killing, alongside patient stratification and mechanism of resistance.",2021,Linker and payload,core,"Linker-payload optimization for cleavable linkers: study 367 [SEP] This study examines cleavable linkers through linker stability, drug-antibody ratio, and payload release. It also discusses links to processing defect and bystander killing, alongside patient stratification and mechanism of resistance."
adc-landscape-02-0411,Linker-payload optimization for cleavable linkers: study 411,"This study examines cleavable linkers through linker stability, conjugation chemistry, and payload release. It also discusses links to selection rationale and surface biology, alongside patient stratification and dose optimization.",2023,Linker and payload,core,"Linker-payload optimization for cleavable linkers: study 411 [SEP] This study examines cleavable linkers through linker stability, conjugation chemistry, and payload release. It also discusses links to selection rationale and surface biology, alongside patient stratification and dose optimization."
adc-landscape-x-0010,Integrated analysis of tubulin payloads with payload efflux: study 10,"This paper links linker stability and payload release to lysosomal escape and bystander killing. The framing emphasizes portfolio review, validation cohort, and real-world evidence across mixed translational contexts.",2023,Linker and payload + Resistance and bystander,crossover,"Integrated analysis of tubulin payloads with payload efflux: study 10 [SEP] This paper links linker stability and payload release to lysosomal escape and bystander killing. The framing emphasizes portfolio review, validation cohort, and real-world evidence across mixed translational contexts."
adc-landscape-02-0030,Linker-payload optimization for tubulin payloads: study 30,"This study examines tubulin payloads through site-specific linker, linker stability, and payload release. It also discusses links to internalization and antigen density, alongside mechanism of resistance and real-world evidence.",2020,Linker and payload,core,"Linker-payload optimization for tubulin payloads: study 30 [SEP] This study examines tubulin payloads through site-specific linker, linker stability, and payload release. It also discusses links to internalization and antigen density, alongside mechanism of resistance and real-world evidence."
adc-landscape-02-0137,Linker-payload optimization for topoisomerase payloads: study 137,"This study examines topoisomerase payloads through drug-antibody ratio, conjugation chemistry, and payload release. It also discusses links to clinical monitoring and safety signal, alongside validation cohort and translational biomarker.",2025,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 137 [SEP] This study examines topoisomerase payloads through drug-antibody ratio, conjugation chemistry, and payload release. It also discusses links to clinical monitoring and safety signal, alongside validation cohort and translational biomarker."
adc-landscape-01-0186,Target biology for TROP2 programs: study 186,"This study examines TROP2 programs through antigen density, tumor heterogeneity, and selection rationale. It also discusses links to clinical monitoring and hematologic toxicity, alongside validation cohort and dose optimization.",2025,Target biology,core,"Target biology for TROP2 programs: study 186 [SEP] This study examines TROP2 programs through antigen density, tumor heterogeneity, and selection rationale. It also discusses links to clinical monitoring and hematologic toxicity, alongside validation cohort and dose optimization."
adc-landscape-03-0188,Resistance mechanisms in lysosomal processing: study 188,"This study examines lysosomal processing through processing defect, resistance biology, and payload efflux. It also discusses links to selection rationale and tumor heterogeneity, alongside dose optimization and real-world evidence.",2023,Resistance and bystander,core,"Resistance mechanisms in lysosomal processing: study 188 [SEP] This study examines lysosomal processing through processing defect, resistance biology, and payload efflux. It also discusses links to selection rationale and tumor heterogeneity, alongside dose optimization and real-world evidence."
adc-landscape-04-0472,Clinical safety translation of dose optimization: study 472,"This study examines dose optimization through translation risk, safety signal, and lung toxicity. It also discusses links to tumor heterogeneity and target expression, alongside real-world evidence and molecular profiling.",2020,Safety translation,core,"Clinical safety translation of dose optimization: study 472 [SEP] This study examines dose optimization through translation risk, safety signal, and lung toxicity. It also discusses links to tumor heterogeneity and target expression, alongside real-world evidence and molecular profiling."
adc-landscape-02-0432,Linker-payload optimization for site-specific conjugation: study 432,"This study examines site-specific conjugation through payload release, linker stability, and conjugation chemistry. It also discusses links to surface biology and target expression, alongside patient stratification and molecular profiling.",2020,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 432 [SEP] This study examines site-specific conjugation through payload release, linker stability, and conjugation chemistry. It also discusses links to surface biology and target expression, alongside patient stratification and molecular profiling."
adc-landscape-03-0382,Resistance mechanisms in bystander effect: study 382,"This study examines bystander effect through heterogeneity signal, processing defect, and lysosomal escape. It also discusses links to translation risk and dose reduction, alongside early-phase trial and real-world evidence.",2025,Resistance and bystander,core,"Resistance mechanisms in bystander effect: study 382 [SEP] This study examines bystander effect through heterogeneity signal, processing defect, and lysosomal escape. It also discusses links to translation risk and dose reduction, alongside early-phase trial and real-world evidence."
adc-landscape-x-0296,Integrated analysis of dose optimization with HER3 targeting: study 296,"This paper links lung toxicity and dose reduction to internalization and surface biology. The framing emphasizes patient stratification, portfolio review, and translational biomarker across mixed translational contexts.",2021,Safety translation + Target biology,crossover,"Integrated analysis of dose optimization with HER3 targeting: study 296 [SEP] This paper links lung toxicity and dose reduction to internalization and surface biology. The framing emphasizes patient stratification, portfolio review, and translational biomarker across mixed translational contexts."
adc-landscape-x-0383,Integrated analysis of payload efflux with interstitial lung disease: study 383,"This paper links lysosomal escape and heterogeneity signal to hematologic toxicity and safety signal. The framing emphasizes molecular profiling, translational biomarker, and real-world evidence across mixed translational contexts.",2024,Resistance and bystander + Safety translation,crossover,"Integrated analysis of payload efflux with interstitial lung disease: study 383 [SEP] This paper links lysosomal escape and heterogeneity signal to hematologic toxicity and safety signal. The framing emphasizes molecular profiling, translational biomarker, and real-world evidence across mixed translational contexts."
adc-landscape-x-0402,Integrated analysis of tubulin payloads with payload efflux: study 402,"This paper links bystander payload and conjugation chemistry to processing defect and payload efflux. The framing emphasizes translational biomarker, real-world evidence, and patient stratification across mixed translational contexts.",2025,Linker and payload + Resistance and bystander,crossover,"Integrated analysis of tubulin payloads with payload efflux: study 402 [SEP] This paper links bystander payload and conjugation chemistry to processing defect and payload efflux. The framing emphasizes translational biomarker, real-world evidence, and patient stratification across mixed translational contexts."
adc-landscape-04-0500,Clinical safety translation of dose optimization: study 500,"This study examines dose optimization through safety signal, clinical monitoring, and lung toxicity. It also discusses links to drug-antibody ratio and bystander payload, alongside dose optimization and translational biomarker.",2024,Safety translation,core,"Clinical safety translation of dose optimization: study 500 [SEP] This study examines dose optimization through safety signal, clinical monitoring, and lung toxicity. It also discusses links to drug-antibody ratio and bystander payload, alongside dose optimization and translational biomarker."
adc-landscape-02-0108,Linker-payload optimization for site-specific conjugation: study 108,"This study examines site-specific conjugation through drug-antibody ratio, linker stability, and conjugation chemistry. It also discusses links to tumor heterogeneity and internalization, alongside early-phase trial and mechanism of resistance.",2020,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 108 [SEP] This study examines site-specific conjugation through drug-antibody ratio, linker stability, and conjugation chemistry. It also discusses links to tumor heterogeneity and internalization, alongside early-phase trial and mechanism of resistance."
adc-landscape-r-0397,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects target expression, site-specific linker, resistance biology, and safety signal. It frames the field around clinical development, translational biomarker, patient stratification, and portfolio review.",2022,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects target expression, site-specific linker, resistance biology, and safety signal. It frames the field around clinical development, translational biomarker, patient stratification, and portfolio review."
adc-landscape-01-0152,Target biology for LIV1 selection: study 152,"This study examines LIV1 selection through tumor heterogeneity, target expression, and internalization. It also discusses links to lysosomal escape and resistance biology, alongside patient stratification and translational biomarker.",2021,Target biology,core,"Target biology for LIV1 selection: study 152 [SEP] This study examines LIV1 selection through tumor heterogeneity, target expression, and internalization. It also discusses links to lysosomal escape and resistance biology, alongside patient stratification and translational biomarker."
adc-landscape-03-0284,Resistance mechanisms in lysosomal processing: study 284,"This study examines lysosomal processing through heterogeneity signal, resistance biology, and processing defect. It also discusses links to target expression and surface biology, alongside mechanism of resistance and portfolio review.",2023,Resistance and bystander,core,"Resistance mechanisms in lysosomal processing: study 284 [SEP] This study examines lysosomal processing through heterogeneity signal, resistance biology, and processing defect. It also discusses links to target expression and surface biology, alongside mechanism of resistance and portfolio review."
adc-landscape-x-0263,Integrated analysis of payload efflux with interstitial lung disease: study 263,"This paper links bystander killing and resistance biology to lung toxicity and dose reduction. The framing emphasizes mechanism of resistance, dose optimization, and portfolio review across mixed translational contexts.",2024,Resistance and bystander + Safety translation,crossover,"Integrated analysis of payload efflux with interstitial lung disease: study 263 [SEP] This paper links bystander killing and resistance biology to lung toxicity and dose reduction. The framing emphasizes mechanism of resistance, dose optimization, and portfolio review across mixed translational contexts."
adc-landscape-02-0232,Linker-payload optimization for site-specific conjugation: study 232,"This study examines site-specific conjugation through bystander payload, conjugation chemistry, and site-specific linker. It also discusses links to lysosomal escape and heterogeneity signal, alongside clinical development and validation cohort.",2024,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 232 [SEP] This study examines site-specific conjugation through bystander payload, conjugation chemistry, and site-specific linker. It also discusses links to lysosomal escape and heterogeneity signal, alongside clinical development and validation cohort."
adc-landscape-03-0338,Resistance mechanisms in bystander effect: study 338,"This study examines bystander effect through resistance biology, lysosomal escape, and heterogeneity signal. It also discusses links to surface biology and target expression, alongside molecular profiling and clinical development.",2023,Resistance and bystander,core,"Resistance mechanisms in bystander effect: study 338 [SEP] This study examines bystander effect through resistance biology, lysosomal escape, and heterogeneity signal. It also discusses links to surface biology and target expression, alongside molecular profiling and clinical development."
adc-landscape-04-0099,Clinical safety translation of hematologic toxicity: study 99,"This study examines hematologic toxicity through clinical monitoring, dose reduction, and safety signal. It also discusses links to payload efflux and processing defect, alongside patient stratification and translational biomarker.",2025,Safety translation,core,"Clinical safety translation of hematologic toxicity: study 99 [SEP] This study examines hematologic toxicity through clinical monitoring, dose reduction, and safety signal. It also discusses links to payload efflux and processing defect, alongside patient stratification and translational biomarker."
adc-landscape-r-0341,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux","This review connects surface biology, bystander payload, payload efflux, and hematologic toxicity. It frames the field around real-world evidence, translational biomarker, validation cohort, and molecular profiling.",2020,review-like mixed corpus,review,"Landscape review of HER2 ADCs, tubulin payloads, and payload efflux [SEP] This review connects surface biology, bystander payload, payload efflux, and hematologic toxicity. It frames the field around real-world evidence, translational biomarker, validation cohort, and molecular profiling."
adc-landscape-01-0024,Target biology for LIV1 selection: study 24,"This study examines LIV1 selection through internalization, selection rationale, and tumor heterogeneity. It also discusses links to translation risk and safety signal, alongside translational biomarker and patient stratification.",2025,Target biology,core,"Target biology for LIV1 selection: study 24 [SEP] This study examines LIV1 selection through internalization, selection rationale, and tumor heterogeneity. It also discusses links to translation risk and safety signal, alongside translational biomarker and patient stratification."
adc-landscape-r-0358,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing","This review connects selection rationale, linker stability, resistance biology, and clinical monitoring. It frames the field around dose optimization, translational biomarker, real-world evidence, and mechanism of resistance.",2025,review-like mixed corpus,review,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing [SEP] This review connects selection rationale, linker stability, resistance biology, and clinical monitoring. It frames the field around dose optimization, translational biomarker, real-world evidence, and mechanism of resistance."
adc-landscape-01-0159,Target biology for HER3 targeting: study 159,"This study examines HER3 targeting through surface biology, antigen density, and tumor heterogeneity. It also discusses links to translation risk and hematologic toxicity, alongside early-phase trial and mechanism of resistance.",2022,Target biology,core,"Target biology for HER3 targeting: study 159 [SEP] This study examines HER3 targeting through surface biology, antigen density, and tumor heterogeneity. It also discusses links to translation risk and hematologic toxicity, alongside early-phase trial and mechanism of resistance."
adc-landscape-02-0362,Linker-payload optimization for tubulin payloads: study 362,"This study examines tubulin payloads through site-specific linker, payload release, and linker stability. It also discusses links to clinical monitoring and lung toxicity, alongside early-phase trial and validation cohort.",2022,Linker and payload,core,"Linker-payload optimization for tubulin payloads: study 362 [SEP] This study examines tubulin payloads through site-specific linker, payload release, and linker stability. It also discusses links to clinical monitoring and lung toxicity, alongside early-phase trial and validation cohort."
adc-landscape-02-0403,Linker-payload optimization for cleavable linkers: study 403,"This study examines cleavable linkers through payload release, linker stability, and site-specific linker. It also discusses links to payload efflux and lysosomal escape, alongside early-phase trial and translational biomarker.",2021,Linker and payload,core,"Linker-payload optimization for cleavable linkers: study 403 [SEP] This study examines cleavable linkers through payload release, linker stability, and site-specific linker. It also discusses links to payload efflux and lysosomal escape, alongside early-phase trial and translational biomarker."
adc-landscape-r-0156,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect","This review connects selection rationale, site-specific linker, bystander killing, and hematologic toxicity. It frames the field around portfolio review, mechanism of resistance, translational biomarker, and molecular profiling.",2021,review-like mixed corpus,review,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect [SEP] This review connects selection rationale, site-specific linker, bystander killing, and hematologic toxicity. It frames the field around portfolio review, mechanism of resistance, translational biomarker, and molecular profiling."
adc-landscape-r-0438,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing","This review connects internalization, linker stability, payload efflux, and hematologic toxicity. It frames the field around early-phase trial, translational biomarker, molecular profiling, and portfolio review.",2021,review-like mixed corpus,review,"Landscape review of TROP2 programs, cleavable linkers, and lysosomal processing [SEP] This review connects internalization, linker stability, payload efflux, and hematologic toxicity. It frames the field around early-phase trial, translational biomarker, molecular profiling, and portfolio review."
adc-landscape-01-0445,Target biology for HER2 ADCs: study 445,"This study examines HER2 ADCs through tumor heterogeneity, antigen density, and internalization. It also discusses links to linker stability and bystander payload, alongside portfolio review and early-phase trial.",2020,Target biology,core,"Target biology for HER2 ADCs: study 445 [SEP] This study examines HER2 ADCs through tumor heterogeneity, antigen density, and internalization. It also discusses links to linker stability and bystander payload, alongside portfolio review and early-phase trial."
adc-landscape-r-0439,"Landscape review of HER3 targeting, site-specific conjugation, and antigen loss","This review connects antigen density, payload release, processing defect, and lung toxicity. It frames the field around clinical development, dose optimization, mechanism of resistance, and molecular profiling.",2022,review-like mixed corpus,review,"Landscape review of HER3 targeting, site-specific conjugation, and antigen loss [SEP] This review connects antigen density, payload release, processing defect, and lung toxicity. It frames the field around clinical development, dose optimization, mechanism of resistance, and molecular profiling."
adc-landscape-02-0255,Linker-payload optimization for cleavable linkers: study 255,"This study examines cleavable linkers through bystander payload, drug-antibody ratio, and linker stability. It also discusses links to antigen density and internalization, alongside validation cohort and real-world evidence.",2023,Linker and payload,core,"Linker-payload optimization for cleavable linkers: study 255 [SEP] This study examines cleavable linkers through bystander payload, drug-antibody ratio, and linker stability. It also discusses links to antigen density and internalization, alongside validation cohort and real-world evidence."
adc-landscape-02-0424,Linker-payload optimization for site-specific conjugation: study 424,"This study examines site-specific conjugation through linker stability, bystander payload, and drug-antibody ratio. It also discusses links to heterogeneity signal and processing defect, alongside clinical development and translational biomarker.",2024,Linker and payload,core,"Linker-payload optimization for site-specific conjugation: study 424 [SEP] This study examines site-specific conjugation through linker stability, bystander payload, and drug-antibody ratio. It also discusses links to heterogeneity signal and processing defect, alongside clinical development and translational biomarker."
adc-landscape-r-0471,"Landscape review of HER3 targeting, site-specific conjugation, and antigen loss","This review connects tumor heterogeneity, conjugation chemistry, lysosomal escape, and safety signal. It frames the field around mechanism of resistance, real-world evidence, translational biomarker, and patient stratification.",2024,review-like mixed corpus,review,"Landscape review of HER3 targeting, site-specific conjugation, and antigen loss [SEP] This review connects tumor heterogeneity, conjugation chemistry, lysosomal escape, and safety signal. It frames the field around mechanism of resistance, real-world evidence, translational biomarker, and patient stratification."
adc-landscape-x-0103,Integrated analysis of payload efflux with interstitial lung disease: study 103,"This paper links processing defect and lysosomal escape to hematologic toxicity and translation risk. The framing emphasizes real-world evidence, dose optimization, and translational biomarker across mixed translational contexts.",2020,Resistance and bystander + Safety translation,crossover,"Integrated analysis of payload efflux with interstitial lung disease: study 103 [SEP] This paper links processing defect and lysosomal escape to hematologic toxicity and translation risk. The framing emphasizes real-world evidence, dose optimization, and translational biomarker across mixed translational contexts."
adc-landscape-01-0312,Target biology for LIV1 selection: study 312,"This study examines LIV1 selection through surface biology, internalization, and target expression. It also discusses links to lung toxicity and safety signal, alongside early-phase trial and portfolio review.",2025,Target biology,core,"Target biology for LIV1 selection: study 312 [SEP] This study examines LIV1 selection through surface biology, internalization, and target expression. It also discusses links to lung toxicity and safety signal, alongside early-phase trial and portfolio review."
adc-landscape-02-0049,Linker-payload optimization for topoisomerase payloads: study 49,"This study examines topoisomerase payloads through conjugation chemistry, linker stability, and site-specific linker. It also discusses links to heterogeneity signal and lysosomal escape, alongside mechanism of resistance and early-phase trial.",2021,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 49 [SEP] This study examines topoisomerase payloads through conjugation chemistry, linker stability, and site-specific linker. It also discusses links to heterogeneity signal and lysosomal escape, alongside mechanism of resistance and early-phase trial."
adc-landscape-04-0446,Clinical safety translation of ocular toxicity: study 446,"This study examines ocular toxicity through lung toxicity, translation risk, and dose reduction. It also discusses links to site-specific linker and linker stability, alongside early-phase trial and clinical development.",2024,Safety translation,core,"Clinical safety translation of ocular toxicity: study 446 [SEP] This study examines ocular toxicity through lung toxicity, translation risk, and dose reduction. It also discusses links to site-specific linker and linker stability, alongside early-phase trial and clinical development."
adc-landscape-03-0457,Resistance mechanisms in antigen loss: study 457,"This study examines antigen loss through lysosomal escape, processing defect, and payload efflux. It also discusses links to dose reduction and lung toxicity, alongside validation cohort and patient stratification.",2022,Resistance and bystander,core,"Resistance mechanisms in antigen loss: study 457 [SEP] This study examines antigen loss through lysosomal escape, processing defect, and payload efflux. It also discusses links to dose reduction and lung toxicity, alongside validation cohort and patient stratification."
adc-landscape-01-0307,Target biology for HER3 targeting: study 307,"This study examines HER3 targeting through antigen density, tumor heterogeneity, and selection rationale. It also discusses links to drug-antibody ratio and linker stability, alongside dose optimization and validation cohort.",2020,Target biology,core,"Target biology for HER3 targeting: study 307 [SEP] This study examines HER3 targeting through antigen density, tumor heterogeneity, and selection rationale. It also discusses links to drug-antibody ratio and linker stability, alongside dose optimization and validation cohort."
adc-landscape-01-0288,Target biology for LIV1 selection: study 288,"This study examines LIV1 selection through target expression, surface biology, and tumor heterogeneity. It also discusses links to translation risk and dose reduction, alongside translational biomarker and early-phase trial.",2025,Target biology,core,"Target biology for LIV1 selection: study 288 [SEP] This study examines LIV1 selection through target expression, surface biology, and tumor heterogeneity. It also discusses links to translation risk and dose reduction, alongside translational biomarker and early-phase trial."
adc-landscape-02-0195,Linker-payload optimization for cleavable linkers: study 195,"This study examines cleavable linkers through site-specific linker, bystander payload, and conjugation chemistry. It also discusses links to selection rationale and surface biology, alongside mechanism of resistance and validation cohort.",2023,Linker and payload,core,"Linker-payload optimization for cleavable linkers: study 195 [SEP] This study examines cleavable linkers through site-specific linker, bystander payload, and conjugation chemistry. It also discusses links to selection rationale and surface biology, alongside mechanism of resistance and validation cohort."
adc-landscape-01-0309,Target biology for HER2 ADCs: study 309,"This study examines HER2 ADCs through selection rationale, target expression, and antigen density. It also discusses links to clinical monitoring and translation risk, alongside translational biomarker and dose optimization.",2022,Target biology,core,"Target biology for HER2 ADCs: study 309 [SEP] This study examines HER2 ADCs through selection rationale, target expression, and antigen density. It also discusses links to clinical monitoring and translation risk, alongside translational biomarker and dose optimization."
adc-landscape-x-0321,Integrated analysis of HER2 ADCs with topoisomerase payloads: study 321,"This paper links antigen density and selection rationale to drug-antibody ratio and linker stability. The framing emphasizes patient stratification, portfolio review, and mechanism of resistance across mixed translational contexts.",2022,Target biology + Linker and payload,crossover,"Integrated analysis of HER2 ADCs with topoisomerase payloads: study 321 [SEP] This paper links antigen density and selection rationale to drug-antibody ratio and linker stability. The framing emphasizes patient stratification, portfolio review, and mechanism of resistance across mixed translational contexts."
adc-landscape-02-0250,Linker-payload optimization for tubulin payloads: study 250,"This study examines tubulin payloads through bystander payload, site-specific linker, and drug-antibody ratio. It also discusses links to lysosomal escape and processing defect, alongside translational biomarker and portfolio review.",2024,Linker and payload,core,"Linker-payload optimization for tubulin payloads: study 250 [SEP] This study examines tubulin payloads through bystander payload, site-specific linker, and drug-antibody ratio. It also discusses links to lysosomal escape and processing defect, alongside translational biomarker and portfolio review."
adc-landscape-r-0316,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect","This review connects internalization, payload release, payload efflux, and clinical monitoring. It frames the field around patient stratification, molecular profiling, validation cohort, and mechanism of resistance.",2025,review-like mixed corpus,review,"Landscape review of LIV1 selection, topoisomerase payloads, and bystander effect [SEP] This review connects internalization, payload release, payload efflux, and clinical monitoring. It frames the field around patient stratification, molecular profiling, validation cohort, and mechanism of resistance."
adc-landscape-03-0240,Resistance mechanisms in lysosomal processing: study 240,"This study examines lysosomal processing through heterogeneity signal, bystander killing, and processing defect. It also discusses links to payload release and drug-antibody ratio, alongside dose optimization and portfolio review.",2021,Resistance and bystander,core,"Resistance mechanisms in lysosomal processing: study 240 [SEP] This study examines lysosomal processing through heterogeneity signal, bystander killing, and processing defect. It also discusses links to payload release and drug-antibody ratio, alongside dose optimization and portfolio review."
adc-landscape-02-0409,Linker-payload optimization for topoisomerase payloads: study 409,"This study examines topoisomerase payloads through site-specific linker, payload release, and bystander payload. It also discusses links to payload efflux and resistance biology, alongside early-phase trial and translational biomarker.",2021,Linker and payload,core,"Linker-payload optimization for topoisomerase payloads: study 409 [SEP] This study examines topoisomerase payloads through site-specific linker, payload release, and bystander payload. It also discusses links to payload efflux and resistance biology, alongside early-phase trial and translational biomarker."
adc-landscape-04-0381,Clinical safety translation of interstitial lung disease: study 381,"This study examines interstitial lung disease through safety signal, clinical monitoring, and hematologic toxicity. It also discusses links to payload efflux and bystander killing, alongside mechanism of resistance and clinical development.",2025,Safety translation,core,"Clinical safety translation of interstitial lung disease: study 381 [SEP] This study examines interstitial lung disease through safety signal, clinical monitoring, and hematologic toxicity. It also discusses links to payload efflux and bystander killing, alongside mechanism of resistance and clinical development."
adc-landscape-x-0381,Integrated analysis of HER2 ADCs with topoisomerase payloads: study 381,"This paper links selection rationale and internalization to drug-antibody ratio and payload release. The framing emphasizes mechanism of resistance, validation cohort, and real-world evidence across mixed translational contexts.",2022,Target biology + Linker and payload,crossover,"Integrated analysis of HER2 ADCs with topoisomerase payloads: study 381 [SEP] This paper links selection rationale and internalization to drug-antibody ratio and payload release. The framing emphasizes mechanism of resistance, validation cohort, and real-world evidence across mixed translational contexts."
