record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
lung-cancer-02-0169,KRAS pathway development in KRAS G12C inhibition: study 169,"This study examines KRAS G12C inhibition through combination rationale, adaptive pathway, and SHP2 biology. It also discusses links to tumor mutational burden and co-mutation effect, alongside portfolio review and translational biomarker.",2021,KRAS development,core,"KRAS pathway development in KRAS G12C inhibition: study 169 [SEP] This study examines KRAS G12C inhibition through combination rationale, adaptive pathway, and SHP2 biology. It also discusses links to tumor mutational burden and co-mutation effect, alongside portfolio review and translational biomarker."
lung-cancer-03-0015,Biomarker selection in STK11 co-mutation: study 15,"This study examines STK11 co-mutation through checkpoint response, immune exclusion, and PD-L1 biomarker. It also discusses links to development strategy and feedback signaling, alongside molecular profiling and dose optimization.",2024,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 15 [SEP] This study examines STK11 co-mutation through checkpoint response, immune exclusion, and PD-L1 biomarker. It also discusses links to development strategy and feedback signaling, alongside molecular profiling and dose optimization."
lung-cancer-01-0129,Resistance evolution in EGFR-mutant disease: study 129,"This study examines EGFR-mutant disease through CNS metastasis, targeted escape, and ALK progression. It also discusses links to molecular monitoring and longitudinal sampling, alongside molecular profiling and clinical development.",2022,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 129 [SEP] This study examines EGFR-mutant disease through CNS metastasis, targeted escape, and ALK progression. It also discusses links to molecular monitoring and longitudinal sampling, alongside molecular profiling and clinical development."
lung-cancer-04-0374,Molecular monitoring for minimal residual disease: study 374,"This study examines minimal residual disease through residual disease, liquid biopsy, and molecular monitoring. It also discusses links to KRAS inhibitor and adaptive pathway, alongside patient stratification and clinical development.",2024,ctDNA and monitoring,core,"Molecular monitoring for minimal residual disease: study 374 [SEP] This study examines minimal residual disease through residual disease, liquid biopsy, and molecular monitoring. It also discusses links to KRAS inhibitor and adaptive pathway, alongside patient stratification and clinical development."
lung-cancer-03-0147,Biomarker selection in STK11 co-mutation: study 147,"This study examines STK11 co-mutation through tumor mutational burden, selection logic, and checkpoint response. It also discusses links to feedback signaling and combination rationale, alongside translational biomarker and real-world evidence.",2024,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 147 [SEP] This study examines STK11 co-mutation through tumor mutational burden, selection logic, and checkpoint response. It also discusses links to feedback signaling and combination rationale, alongside translational biomarker and real-world evidence."
lung-cancer-02-0392,KRAS pathway development in pan-KRAS strategies: study 392,"This study examines pan-KRAS strategies through SHP2 biology, feedback signaling, and KRAS inhibitor. It also discusses links to liquid biopsy and plasma genotyping, alongside early-phase trial and portfolio review.",2022,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 392 [SEP] This study examines pan-KRAS strategies through SHP2 biology, feedback signaling, and KRAS inhibitor. It also discusses links to liquid biopsy and plasma genotyping, alongside early-phase trial and portfolio review."
lung-cancer-x-0472,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 472,"This paper links molecular monitoring and longitudinal sampling to ALK progression and line-of-therapy shift. The framing emphasizes clinical development, early-phase trial, and real-world evidence across mixed translational contexts.",2023,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 472 [SEP] This paper links molecular monitoring and longitudinal sampling to ALK progression and line-of-therapy shift. The framing emphasizes clinical development, early-phase trial, and real-world evidence across mixed translational contexts."
lung-cancer-01-0308,Resistance evolution in CNS progression: study 308,"This study examines CNS progression through targeted escape, CNS metastasis, and line-of-therapy shift. It also discusses links to selection logic and checkpoint response, alongside dose optimization and portfolio review.",2021,EGFR and ALK resistance,core,"Resistance evolution in CNS progression: study 308 [SEP] This study examines CNS progression through targeted escape, CNS metastasis, and line-of-therapy shift. It also discusses links to selection logic and checkpoint response, alongside dose optimization and portfolio review."
lung-cancer-01-0384,Resistance evolution in CNS progression: study 384,"This study examines CNS progression through line-of-therapy shift, targeted escape, and CNS metastasis. It also discusses links to longitudinal sampling and plasma genotyping, alongside dose optimization and patient stratification.",2025,EGFR and ALK resistance,core,"Resistance evolution in CNS progression: study 384 [SEP] This study examines CNS progression through line-of-therapy shift, targeted escape, and CNS metastasis. It also discusses links to longitudinal sampling and plasma genotyping, alongside dose optimization and patient stratification."
lung-cancer-04-0334,Molecular monitoring for minimal residual disease: study 334,"This study examines minimal residual disease through liquid biopsy, ctDNA surveillance, and residual disease. It also discusses links to CNS metastasis and acquired resistance, alongside dose optimization and translational biomarker.",2020,ctDNA and monitoring,core,"Molecular monitoring for minimal residual disease: study 334 [SEP] This study examines minimal residual disease through liquid biopsy, ctDNA surveillance, and residual disease. It also discusses links to CNS metastasis and acquired resistance, alongside dose optimization and translational biomarker."
lung-cancer-03-0128,Biomarker selection in immune exclusion: study 128,"This study examines immune exclusion through selection logic, checkpoint response, and co-mutation effect. It also discusses links to EGFR resistance and line-of-therapy shift, alongside clinical development and translational biomarker.",2023,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 128 [SEP] This study examines immune exclusion through selection logic, checkpoint response, and co-mutation effect. It also discusses links to EGFR resistance and line-of-therapy shift, alongside clinical development and translational biomarker."
lung-cancer-01-0427,Resistance evolution in osimertinib escape: study 427,"This study examines osimertinib escape through targeted escape, EGFR resistance, and ALK progression. It also discusses links to feedback signaling and adaptive pathway, alongside dose optimization and patient stratification.",2020,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 427 [SEP] This study examines osimertinib escape through targeted escape, EGFR resistance, and ALK progression. It also discusses links to feedback signaling and adaptive pathway, alongside dose optimization and patient stratification."
lung-cancer-01-0495,Resistance evolution in osimertinib escape: study 495,"This study examines osimertinib escape through line-of-therapy shift, EGFR resistance, and targeted escape. It also discusses links to plasma genotyping and liquid biopsy, alongside early-phase trial and translational biomarker.",2022,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 495 [SEP] This study examines osimertinib escape through line-of-therapy shift, EGFR resistance, and targeted escape. It also discusses links to plasma genotyping and liquid biopsy, alongside early-phase trial and translational biomarker."
lung-cancer-04-0066,Molecular monitoring for minimal residual disease: study 66,"This study examines minimal residual disease through longitudinal sampling, molecular monitoring, and ctDNA surveillance. It also discusses links to PD-L1 biomarker and selection logic, alongside portfolio review and dose optimization.",2022,ctDNA and monitoring,core,"Molecular monitoring for minimal residual disease: study 66 [SEP] This study examines minimal residual disease through longitudinal sampling, molecular monitoring, and ctDNA surveillance. It also discusses links to PD-L1 biomarker and selection logic, alongside portfolio review and dose optimization."
lung-cancer-r-0292,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects EGFR resistance, KRAS inhibitor, selection logic, and plasma genotyping. It frames the field around translational biomarker, dose optimization, patient stratification, and validation cohort.",2025,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects EGFR resistance, KRAS inhibitor, selection logic, and plasma genotyping. It frames the field around translational biomarker, dose optimization, patient stratification, and validation cohort."
lung-cancer-r-0112,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects targeted escape, SHP2 biology, checkpoint response, and plasma genotyping. It frames the field around translational biomarker, portfolio review, patient stratification, and early-phase trial.",2025,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects targeted escape, SHP2 biology, checkpoint response, and plasma genotyping. It frames the field around translational biomarker, portfolio review, patient stratification, and early-phase trial."
lung-cancer-03-0252,Biomarker selection in immune exclusion: study 252,"This study examines immune exclusion through PD-L1 biomarker, tumor mutational burden, and selection logic. It also discusses links to adaptive pathway and KRAS inhibitor, alongside dose optimization and early-phase trial.",2021,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 252 [SEP] This study examines immune exclusion through PD-L1 biomarker, tumor mutational burden, and selection logic. It also discusses links to adaptive pathway and KRAS inhibitor, alongside dose optimization and early-phase trial."
lung-cancer-03-0296,Biomarker selection in immune exclusion: study 296,"This study examines immune exclusion through selection logic, co-mutation effect, and tumor mutational burden. It also discusses links to acquired resistance and ALK progression, alongside translational biomarker and portfolio review.",2023,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 296 [SEP] This study examines immune exclusion through selection logic, co-mutation effect, and tumor mutational burden. It also discusses links to acquired resistance and ALK progression, alongside translational biomarker and portfolio review."
lung-cancer-01-0276,Resistance evolution in CNS progression: study 276,"This study examines CNS progression through ALK progression, line-of-therapy shift, and CNS metastasis. It also discusses links to residual disease and longitudinal sampling, alongside mechanism of resistance and portfolio review.",2025,EGFR and ALK resistance,core,"Resistance evolution in CNS progression: study 276 [SEP] This study examines CNS progression through ALK progression, line-of-therapy shift, and CNS metastasis. It also discusses links to residual disease and longitudinal sampling, alongside mechanism of resistance and portfolio review."
lung-cancer-01-0490,Resistance evolution in ALK-positive tumors: study 490,"This study examines ALK-positive tumors through EGFR resistance, CNS metastasis, and acquired resistance. It also discusses links to KRAS inhibitor and adaptive pathway, alongside early-phase trial and dose optimization.",2023,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 490 [SEP] This study examines ALK-positive tumors through EGFR resistance, CNS metastasis, and acquired resistance. It also discusses links to KRAS inhibitor and adaptive pathway, alongside early-phase trial and dose optimization."
lung-cancer-04-0458,Molecular monitoring for minimal residual disease: study 458,"This study examines minimal residual disease through longitudinal sampling, liquid biopsy, and plasma genotyping. It also discusses links to combination rationale and development strategy, alongside dose optimization and mechanism of resistance.",2024,ctDNA and monitoring,core,"Molecular monitoring for minimal residual disease: study 458 [SEP] This study examines minimal residual disease through longitudinal sampling, liquid biopsy, and plasma genotyping. It also discusses links to combination rationale and development strategy, alongside dose optimization and mechanism of resistance."
lung-cancer-02-0191,KRAS pathway development in SHP2 combinations: study 191,"This study examines SHP2 combinations through KRAS inhibitor, feedback signaling, and development strategy. It also discusses links to residual disease and liquid biopsy, alongside translational biomarker and patient stratification.",2025,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 191 [SEP] This study examines SHP2 combinations through KRAS inhibitor, feedback signaling, and development strategy. It also discusses links to residual disease and liquid biopsy, alongside translational biomarker and patient stratification."
lung-cancer-x-0052,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 52,"This paper links plasma genotyping and longitudinal sampling to CNS metastasis and EGFR resistance. The framing emphasizes validation cohort, patient stratification, and dose optimization across mixed translational contexts.",2023,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 52 [SEP] This paper links plasma genotyping and longitudinal sampling to CNS metastasis and EGFR resistance. The framing emphasizes validation cohort, patient stratification, and dose optimization across mixed translational contexts."
lung-cancer-x-0239,Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 239,"This paper links selection logic and co-mutation effect to liquid biopsy and molecular monitoring. The framing emphasizes molecular profiling, translational biomarker, and portfolio review across mixed translational contexts.",2024,Immunotherapy biomarkers + ctDNA and monitoring,crossover,"Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 239 [SEP] This paper links selection logic and co-mutation effect to liquid biopsy and molecular monitoring. The framing emphasizes molecular profiling, translational biomarker, and portfolio review across mixed translational contexts."
lung-cancer-03-0243,Biomarker selection in STK11 co-mutation: study 243,"This study examines STK11 co-mutation through PD-L1 biomarker, selection logic, and tumor mutational burden. It also discusses links to SHP2 biology and development strategy, alongside early-phase trial and dose optimization.",2024,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 243 [SEP] This study examines STK11 co-mutation through PD-L1 biomarker, selection logic, and tumor mutational burden. It also discusses links to SHP2 biology and development strategy, alongside early-phase trial and dose optimization."
lung-cancer-r-0174,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects acquired resistance, feedback signaling, immune exclusion, and liquid biopsy. It frames the field around mechanism of resistance, portfolio review, patient stratification, and validation cohort.",2021,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects acquired resistance, feedback signaling, immune exclusion, and liquid biopsy. It frames the field around mechanism of resistance, portfolio review, patient stratification, and validation cohort."
lung-cancer-x-0080,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 80,"This paper links residual disease and longitudinal sampling to CNS metastasis and targeted escape. The framing emphasizes mechanism of resistance, dose optimization, and validation cohort across mixed translational contexts.",2021,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 80 [SEP] This paper links residual disease and longitudinal sampling to CNS metastasis and targeted escape. The framing emphasizes mechanism of resistance, dose optimization, and validation cohort across mixed translational contexts."
lung-cancer-03-0059,Biomarker selection in STK11 co-mutation: study 59,"This study examines STK11 co-mutation through PD-L1 biomarker, immune exclusion, and checkpoint response. It also discusses links to ALK progression and line-of-therapy shift, alongside clinical development and real-world evidence.",2020,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 59 [SEP] This study examines STK11 co-mutation through PD-L1 biomarker, immune exclusion, and checkpoint response. It also discusses links to ALK progression and line-of-therapy shift, alongside clinical development and real-world evidence."
lung-cancer-01-0119,Resistance evolution in osimertinib escape: study 119,"This study examines osimertinib escape through acquired resistance, line-of-therapy shift, and targeted escape. It also discusses links to PD-L1 biomarker and checkpoint response, alongside early-phase trial and translational biomarker.",2024,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 119 [SEP] This study examines osimertinib escape through acquired resistance, line-of-therapy shift, and targeted escape. It also discusses links to PD-L1 biomarker and checkpoint response, alongside early-phase trial and translational biomarker."
lung-cancer-04-0496,Molecular monitoring for longitudinal plasma genotyping: study 496,"This study examines longitudinal plasma genotyping through ctDNA surveillance, molecular monitoring, and liquid biopsy. It also discusses links to acquired resistance and targeted escape, alongside dose optimization and clinical development.",2020,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 496 [SEP] This study examines longitudinal plasma genotyping through ctDNA surveillance, molecular monitoring, and liquid biopsy. It also discusses links to acquired resistance and targeted escape, alongside dose optimization and clinical development."
lung-cancer-x-0286,Integrated analysis of adaptive signaling with STK11 co-mutation: study 286,"This paper links feedback signaling and KRAS inhibitor to checkpoint response and immune exclusion. The framing emphasizes portfolio review, mechanism of resistance, and patient stratification across mixed translational contexts.",2023,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 286 [SEP] This paper links feedback signaling and KRAS inhibitor to checkpoint response and immune exclusion. The framing emphasizes portfolio review, mechanism of resistance, and patient stratification across mixed translational contexts."
lung-cancer-01-0282,Resistance evolution in ALK-positive tumors: study 282,"This study examines ALK-positive tumors through EGFR resistance, line-of-therapy shift, and ALK progression. It also discusses links to longitudinal sampling and residual disease, alongside validation cohort and patient stratification.",2025,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 282 [SEP] This study examines ALK-positive tumors through EGFR resistance, line-of-therapy shift, and ALK progression. It also discusses links to longitudinal sampling and residual disease, alongside validation cohort and patient stratification."
lung-cancer-r-0308,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects line-of-therapy shift, SHP2 biology, co-mutation effect, and liquid biopsy. It frames the field around mechanism of resistance, early-phase trial, translational biomarker, and molecular profiling.",2023,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects line-of-therapy shift, SHP2 biology, co-mutation effect, and liquid biopsy. It frames the field around mechanism of resistance, early-phase trial, translational biomarker, and molecular profiling."
lung-cancer-x-0336,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 336,"This paper links plasma genotyping and longitudinal sampling to line-of-therapy shift and ALK progression. The framing emphasizes dose optimization, molecular profiling, and early-phase trial across mixed translational contexts.",2025,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 336 [SEP] This paper links plasma genotyping and longitudinal sampling to line-of-therapy shift and ALK progression. The framing emphasizes dose optimization, molecular profiling, and early-phase trial across mixed translational contexts."
lung-cancer-r-0263,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects CNS metastasis, development strategy, tumor mutational burden, and residual disease. It frames the field around early-phase trial, patient stratification, mechanism of resistance, and translational biomarker.",2020,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects CNS metastasis, development strategy, tumor mutational burden, and residual disease. It frames the field around early-phase trial, patient stratification, mechanism of resistance, and translational biomarker."
lung-cancer-r-0446,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects ALK progression, adaptive pathway, tumor mutational burden, and longitudinal sampling. It frames the field around validation cohort, dose optimization, clinical development, and real-world evidence.",2023,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects ALK progression, adaptive pathway, tumor mutational burden, and longitudinal sampling. It frames the field around validation cohort, dose optimization, clinical development, and real-world evidence."
lung-cancer-03-0180,Biomarker selection in immune exclusion: study 180,"This study examines immune exclusion through co-mutation effect, immune exclusion, and tumor mutational burden. It also discusses links to adaptive pathway and development strategy, alongside molecular profiling and translational biomarker.",2021,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 180 [SEP] This study examines immune exclusion through co-mutation effect, immune exclusion, and tumor mutational burden. It also discusses links to adaptive pathway and development strategy, alongside molecular profiling and translational biomarker."
lung-cancer-04-0103,Molecular monitoring for adjuvant surveillance: study 103,"This study examines adjuvant surveillance through longitudinal sampling, liquid biopsy, and ctDNA surveillance. It also discusses links to line-of-therapy shift and acquired resistance, alongside portfolio review and early-phase trial.",2023,ctDNA and monitoring,core,"Molecular monitoring for adjuvant surveillance: study 103 [SEP] This study examines adjuvant surveillance through longitudinal sampling, liquid biopsy, and ctDNA surveillance. It also discusses links to line-of-therapy shift and acquired resistance, alongside portfolio review and early-phase trial."
lung-cancer-x-0117,Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 117,"This paper links CNS metastasis and targeted escape to combination rationale and SHP2 biology. The framing emphasizes dose optimization, validation cohort, and early-phase trial across mixed translational contexts.",2022,EGFR and ALK resistance + KRAS development,crossover,"Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 117 [SEP] This paper links CNS metastasis and targeted escape to combination rationale and SHP2 biology. The framing emphasizes dose optimization, validation cohort, and early-phase trial across mixed translational contexts."
lung-cancer-01-0305,Resistance evolution in EGFR-mutant disease: study 305,"This study examines EGFR-mutant disease through ALK progression, targeted escape, and line-of-therapy shift. It also discusses links to checkpoint response and co-mutation effect, alongside validation cohort and dose optimization.",2024,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 305 [SEP] This study examines EGFR-mutant disease through ALK progression, targeted escape, and line-of-therapy shift. It also discusses links to checkpoint response and co-mutation effect, alongside validation cohort and dose optimization."
lung-cancer-04-0345,Molecular monitoring for ctDNA resistance tracking: study 345,"This study examines ctDNA resistance tracking through liquid biopsy, plasma genotyping, and molecular monitoring. It also discusses links to PD-L1 biomarker and tumor mutational burden, alongside portfolio review and real-world evidence.",2025,ctDNA and monitoring,core,"Molecular monitoring for ctDNA resistance tracking: study 345 [SEP] This study examines ctDNA resistance tracking through liquid biopsy, plasma genotyping, and molecular monitoring. It also discusses links to PD-L1 biomarker and tumor mutational burden, alongside portfolio review and real-world evidence."
lung-cancer-03-0357,Biomarker selection in PD-L1-high tumors: study 357,"This study examines PD-L1-high tumors through co-mutation effect, PD-L1 biomarker, and checkpoint response. It also discusses links to adaptive pathway and development strategy, alongside dose optimization and clinical development.",2024,Immunotherapy biomarkers,core,"Biomarker selection in PD-L1-high tumors: study 357 [SEP] This study examines PD-L1-high tumors through co-mutation effect, PD-L1 biomarker, and checkpoint response. It also discusses links to adaptive pathway and development strategy, alongside dose optimization and clinical development."
lung-cancer-x-0437,Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 437,"This paper links ALK progression and EGFR resistance to adaptive pathway and KRAS inhibitor. The framing emphasizes patient stratification, validation cohort, and clinical development across mixed translational contexts.",2024,EGFR and ALK resistance + KRAS development,crossover,"Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 437 [SEP] This paper links ALK progression and EGFR resistance to adaptive pathway and KRAS inhibitor. The framing emphasizes patient stratification, validation cohort, and clinical development across mixed translational contexts."
lung-cancer-02-0076,KRAS pathway development in pan-KRAS strategies: study 76,"This study examines pan-KRAS strategies through development strategy, adaptive pathway, and combination rationale. It also discusses links to immune exclusion and tumor mutational burden, alongside patient stratification and validation cohort.",2024,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 76 [SEP] This study examines pan-KRAS strategies through development strategy, adaptive pathway, and combination rationale. It also discusses links to immune exclusion and tumor mutational burden, alongside patient stratification and validation cohort."
lung-cancer-04-0372,Molecular monitoring for longitudinal plasma genotyping: study 372,"This study examines longitudinal plasma genotyping through plasma genotyping, liquid biopsy, and molecular monitoring. It also discusses links to tumor mutational burden and selection logic, alongside early-phase trial and portfolio review.",2022,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 372 [SEP] This study examines longitudinal plasma genotyping through plasma genotyping, liquid biopsy, and molecular monitoring. It also discusses links to tumor mutational burden and selection logic, alongside early-phase trial and portfolio review."
lung-cancer-r-0346,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects ALK progression, SHP2 biology, checkpoint response, and longitudinal sampling. It frames the field around translational biomarker, molecular profiling, real-world evidence, and dose optimization.",2025,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects ALK progression, SHP2 biology, checkpoint response, and longitudinal sampling. It frames the field around translational biomarker, molecular profiling, real-world evidence, and dose optimization."
lung-cancer-r-0124,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects targeted escape, SHP2 biology, co-mutation effect, and plasma genotyping. It frames the field around translational biomarker, molecular profiling, patient stratification, and mechanism of resistance.",2025,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects targeted escape, SHP2 biology, co-mutation effect, and plasma genotyping. It frames the field around translational biomarker, molecular profiling, patient stratification, and mechanism of resistance."
lung-cancer-03-0418,Biomarker selection in tumor mutational burden: study 418,"This study examines tumor mutational burden through immune exclusion, checkpoint response, and co-mutation effect. It also discusses links to liquid biopsy and plasma genotyping, alongside patient stratification and portfolio review.",2025,Immunotherapy biomarkers,core,"Biomarker selection in tumor mutational burden: study 418 [SEP] This study examines tumor mutational burden through immune exclusion, checkpoint response, and co-mutation effect. It also discusses links to liquid biopsy and plasma genotyping, alongside patient stratification and portfolio review."
lung-cancer-04-0296,Molecular monitoring for longitudinal plasma genotyping: study 296,"This study examines longitudinal plasma genotyping through residual disease, molecular monitoring, and longitudinal sampling. It also discusses links to feedback signaling and adaptive pathway, alongside mechanism of resistance and portfolio review.",2024,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 296 [SEP] This study examines longitudinal plasma genotyping through residual disease, molecular monitoring, and longitudinal sampling. It also discusses links to feedback signaling and adaptive pathway, alongside mechanism of resistance and portfolio review."
lung-cancer-02-0344,KRAS pathway development in pan-KRAS strategies: study 344,"This study examines pan-KRAS strategies through feedback signaling, development strategy, and combination rationale. It also discusses links to ctDNA surveillance and residual disease, alongside clinical development and translational biomarker.",2022,KRAS development,core,"KRAS pathway development in pan-KRAS strategies: study 344 [SEP] This study examines pan-KRAS strategies through feedback signaling, development strategy, and combination rationale. It also discusses links to ctDNA surveillance and residual disease, alongside clinical development and translational biomarker."
lung-cancer-r-0313,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation","This review connects line-of-therapy shift, adaptive pathway, tumor mutational burden, and liquid biopsy. It frames the field around patient stratification, clinical development, mechanism of resistance, and real-world evidence.",2022,review-like mixed corpus,review,"Landscape review of EGFR-mutant disease, adaptive signaling, and STK11 co-mutation [SEP] This review connects line-of-therapy shift, adaptive pathway, tumor mutational burden, and liquid biopsy. It frames the field around patient stratification, clinical development, mechanism of resistance, and real-world evidence."
lung-cancer-01-0270,Resistance evolution in ALK-positive tumors: study 270,"This study examines ALK-positive tumors through CNS metastasis, line-of-therapy shift, and ALK progression. It also discusses links to residual disease and liquid biopsy, alongside portfolio review and patient stratification.",2025,EGFR and ALK resistance,core,"Resistance evolution in ALK-positive tumors: study 270 [SEP] This study examines ALK-positive tumors through CNS metastasis, line-of-therapy shift, and ALK progression. It also discusses links to residual disease and liquid biopsy, alongside portfolio review and patient stratification."
lung-cancer-02-0130,KRAS pathway development in adaptive signaling: study 130,"This study examines adaptive signaling through KRAS inhibitor, SHP2 biology, and feedback signaling. It also discusses links to tumor mutational burden and selection logic, alongside early-phase trial and portfolio review.",2024,KRAS development,core,"KRAS pathway development in adaptive signaling: study 130 [SEP] This study examines adaptive signaling through KRAS inhibitor, SHP2 biology, and feedback signaling. It also discusses links to tumor mutational burden and selection logic, alongside early-phase trial and portfolio review."
lung-cancer-03-0034,Biomarker selection in tumor mutational burden: study 34,"This study examines tumor mutational burden through checkpoint response, co-mutation effect, and tumor mutational burden. It also discusses links to plasma genotyping and ctDNA surveillance, alongside molecular profiling and translational biomarker.",2025,Immunotherapy biomarkers,core,"Biomarker selection in tumor mutational burden: study 34 [SEP] This study examines tumor mutational burden through checkpoint response, co-mutation effect, and tumor mutational burden. It also discusses links to plasma genotyping and ctDNA surveillance, alongside molecular profiling and translational biomarker."
lung-cancer-01-0287,Resistance evolution in osimertinib escape: study 287,"This study examines osimertinib escape through EGFR resistance, acquired resistance, and ALK progression. It also discusses links to tumor mutational burden and PD-L1 biomarker, alongside patient stratification and molecular profiling.",2024,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 287 [SEP] This study examines osimertinib escape through EGFR resistance, acquired resistance, and ALK progression. It also discusses links to tumor mutational burden and PD-L1 biomarker, alongside patient stratification and molecular profiling."
lung-cancer-x-0212,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 212,"This paper links ctDNA surveillance and residual disease to CNS metastasis and targeted escape. The framing emphasizes translational biomarker, clinical development, and molecular profiling across mixed translational contexts.",2021,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 212 [SEP] This paper links ctDNA surveillance and residual disease to CNS metastasis and targeted escape. The framing emphasizes translational biomarker, clinical development, and molecular profiling across mixed translational contexts."
lung-cancer-01-0301,Resistance evolution in EGFR-mutant disease: study 301,"This study examines EGFR-mutant disease through ALK progression, targeted escape, and line-of-therapy shift. It also discusses links to adaptive pathway and development strategy, alongside clinical development and patient stratification.",2020,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 301 [SEP] This study examines EGFR-mutant disease through ALK progression, targeted escape, and line-of-therapy shift. It also discusses links to adaptive pathway and development strategy, alongside clinical development and patient stratification."
lung-cancer-04-0011,Molecular monitoring for adjuvant surveillance: study 11,"This study examines adjuvant surveillance through liquid biopsy, longitudinal sampling, and ctDNA surveillance. It also discusses links to feedback signaling and combination rationale, alongside dose optimization and portfolio review.",2021,ctDNA and monitoring,core,"Molecular monitoring for adjuvant surveillance: study 11 [SEP] This study examines adjuvant surveillance through liquid biopsy, longitudinal sampling, and ctDNA surveillance. It also discusses links to feedback signaling and combination rationale, alongside dose optimization and portfolio review."
