record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
cancer-immunotherapy-r-0303,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects interferon signaling, spatial atlas, treatment sequence, and rechallenge strategy. It frames the field around clinical development, dose optimization, portfolio review, and molecular profiling.",2024,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects interferon signaling, spatial atlas, treatment sequence, and rechallenge strategy. It frames the field around clinical development, dose optimization, portfolio review, and molecular profiling."
cancer-immunotherapy-04-0308,Management of immune-related endocrinopathies: study 308,"This study examines endocrinopathies through safety monitoring, clinical triage, and toxicity grading. It also discusses links to single-cell profiling and spatial atlas, alongside early-phase trial and real-world evidence.",2024,Toxicity management,core,"Management of immune-related endocrinopathies: study 308 [SEP] This study examines endocrinopathies through safety monitoring, clinical triage, and toxicity grading. It also discusses links to single-cell profiling and spatial atlas, alongside early-phase trial and real-world evidence."
cancer-immunotherapy-r-0186,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects interferon signaling, immune contexture, vaccine strategy, and toxicity grading. It frames the field around validation cohort, real-world evidence, dose optimization, and molecular profiling.",2021,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects interferon signaling, immune contexture, vaccine strategy, and toxicity grading. It frames the field around validation cohort, real-world evidence, dose optimization, and molecular profiling."
cancer-immunotherapy-03-0086,Combination immunotherapy strategy in radiotherapy priming: study 86,"This study examines radiotherapy priming through synergy signal, adaptive resistance, and priming effect. It also discusses links to predictive assay and checkpoint blockade, alongside mechanism of resistance and real-world evidence.",2023,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 86 [SEP] This study examines radiotherapy priming through synergy signal, adaptive resistance, and priming effect. It also discusses links to predictive assay and checkpoint blockade, alongside mechanism of resistance and real-world evidence."
cancer-immunotherapy-x-0258,Integrated analysis of macrophage barriers with neoantigen vaccination: study 258,"This paper links immune contexture and spatial atlas to synergy signal and vaccine strategy. The framing emphasizes molecular profiling, patient stratification, and real-world evidence across mixed translational contexts.",2025,Microenvironment profiling + Combination strategy,crossover,"Integrated analysis of macrophage barriers with neoantigen vaccination: study 258 [SEP] This paper links immune contexture and spatial atlas to synergy signal and vaccine strategy. The framing emphasizes molecular profiling, patient stratification, and real-world evidence across mixed translational contexts."
cancer-immunotherapy-04-0033,Management of immune-related colitis: study 33,"This study examines colitis through steroid management, rechallenge strategy, and safety monitoring. It also discusses links to priming effect and treatment sequence, alongside validation cohort and translational biomarker.",2025,Toxicity management,core,"Management of immune-related colitis: study 33 [SEP] This study examines colitis through steroid management, rechallenge strategy, and safety monitoring. It also discusses links to priming effect and treatment sequence, alongside validation cohort and translational biomarker."
cancer-immunotherapy-03-0326,Combination immunotherapy strategy in radiotherapy priming: study 326,"This study examines radiotherapy priming through treatment sequence, synergy signal, and combination regimen. It also discusses links to checkpoint blockade and predictive assay, alongside dose optimization and early-phase trial.",2023,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 326 [SEP] This study examines radiotherapy priming through treatment sequence, synergy signal, and combination regimen. It also discusses links to checkpoint blockade and predictive assay, alongside dose optimization and early-phase trial."
cancer-immunotherapy-x-0120,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 120,"This paper links clinical triage and rechallenge strategy to interferon signaling and immune exclusion. The framing emphasizes early-phase trial, patient stratification, and translational biomarker across mixed translational contexts.",2025,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 120 [SEP] This paper links clinical triage and rechallenge strategy to interferon signaling and immune exclusion. The framing emphasizes early-phase trial, patient stratification, and translational biomarker across mixed translational contexts."
cancer-immunotherapy-04-0313,Management of immune-related colitis: study 313,"This study examines colitis through rechallenge strategy, toxicity grading, and steroid management. It also discusses links to response stratification and selection biomarker, alongside mechanism of resistance and patient stratification.",2023,Toxicity management,core,"Management of immune-related colitis: study 313 [SEP] This study examines colitis through rechallenge strategy, toxicity grading, and steroid management. It also discusses links to response stratification and selection biomarker, alongside mechanism of resistance and patient stratification."
cancer-immunotherapy-04-0215,Management of immune-related pneumonitis: study 215,"This study examines pneumonitis through safety monitoring, clinical triage, and rechallenge strategy. It also discusses links to stromal barrier and spatial atlas, alongside dose optimization and real-world evidence.",2021,Toxicity management,core,"Management of immune-related pneumonitis: study 215 [SEP] This study examines pneumonitis through safety monitoring, clinical triage, and rechallenge strategy. It also discusses links to stromal barrier and spatial atlas, alongside dose optimization and real-world evidence."
cancer-immunotherapy-x-0035,Integrated analysis of neoantigen vaccination with colitis: study 35,"This paper links adaptive resistance and treatment sequence to toxicity grading and immune-related adverse event. The framing emphasizes portfolio review, patient stratification, and molecular profiling across mixed translational contexts.",2024,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 35 [SEP] This paper links adaptive resistance and treatment sequence to toxicity grading and immune-related adverse event. The framing emphasizes portfolio review, patient stratification, and molecular profiling across mixed translational contexts."
cancer-immunotherapy-x-0424,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 424,"This paper links rechallenge strategy and steroid management to checkpoint blockade and interferon signaling. The framing emphasizes mechanism of resistance, portfolio review, and patient stratification across mixed translational contexts.",2023,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 424 [SEP] This paper links rechallenge strategy and steroid management to checkpoint blockade and interferon signaling. The framing emphasizes mechanism of resistance, portfolio review, and patient stratification across mixed translational contexts."
cancer-immunotherapy-x-0435,Integrated analysis of neoantigen vaccination with colitis: study 435,"This paper links priming effect and vaccine strategy to steroid management and rechallenge strategy. The framing emphasizes dose optimization, portfolio review, and translational biomarker across mixed translational contexts.",2022,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 435 [SEP] This paper links priming effect and vaccine strategy to steroid management and rechallenge strategy. The framing emphasizes dose optimization, portfolio review, and translational biomarker across mixed translational contexts."
cancer-immunotherapy-04-0182,Management of immune-related myocarditis: study 182,"This study examines myocarditis through immune-related adverse event, clinical triage, and safety monitoring. It also discusses links to stromal barrier and tissue architecture, alongside portfolio review and dose optimization.",2024,Toxicity management,core,"Management of immune-related myocarditis: study 182 [SEP] This study examines myocarditis through immune-related adverse event, clinical triage, and safety monitoring. It also discusses links to stromal barrier and tissue architecture, alongside portfolio review and dose optimization."
cancer-immunotherapy-x-0228,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 228,"This paper links clinical triage and toxicity grading to selection biomarker and predictive assay. The framing emphasizes portfolio review, validation cohort, and early-phase trial across mixed translational contexts.",2025,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 228 [SEP] This paper links clinical triage and toxicity grading to selection biomarker and predictive assay. The framing emphasizes portfolio review, validation cohort, and early-phase trial across mixed translational contexts."
cancer-immunotherapy-03-0164,Combination immunotherapy strategy in bispecific activation: study 164,"This study examines bispecific activation through treatment sequence, priming effect, and vaccine strategy. It also discusses links to checkpoint blockade and response stratification, alongside molecular profiling and validation cohort.",2023,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 164 [SEP] This study examines bispecific activation through treatment sequence, priming effect, and vaccine strategy. It also discusses links to checkpoint blockade and response stratification, alongside molecular profiling and validation cohort."
cancer-immunotherapy-02-0464,Spatial and single-cell profiling of tumor microenvironment: study 464,"This study examines tumor microenvironment through spatial atlas, immune contexture, and myeloid state. It also discusses links to rechallenge strategy and steroid management, alongside validation cohort and mechanism of resistance.",2022,Microenvironment profiling,core,"Spatial and single-cell profiling of tumor microenvironment: study 464 [SEP] This study examines tumor microenvironment through spatial atlas, immune contexture, and myeloid state. It also discusses links to rechallenge strategy and steroid management, alongside validation cohort and mechanism of resistance."
cancer-immunotherapy-r-0403,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects checkpoint blockade, tissue architecture, treatment sequence, and steroid management. It frames the field around portfolio review, molecular profiling, early-phase trial, and patient stratification.",2022,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects checkpoint blockade, tissue architecture, treatment sequence, and steroid management. It frames the field around portfolio review, molecular profiling, early-phase trial, and patient stratification."
cancer-immunotherapy-04-0163,Management of immune-related pneumonitis: study 163,"This study examines pneumonitis through toxicity grading, immune-related adverse event, and rechallenge strategy. It also discusses links to predictive assay and selection biomarker, alongside mechanism of resistance and early-phase trial.",2023,Toxicity management,core,"Management of immune-related pneumonitis: study 163 [SEP] This study examines pneumonitis through toxicity grading, immune-related adverse event, and rechallenge strategy. It also discusses links to predictive assay and selection biomarker, alongside mechanism of resistance and early-phase trial."
cancer-immunotherapy-01-0399,Biomarker mapping for interferon-gamma signatures: study 399,"This study examines interferon-gamma signatures through predictive assay, response stratification, and selection biomarker. It also discusses links to toxicity grading and immune-related adverse event, alongside mechanism of resistance and early-phase trial.",2022,Checkpoint biomarkers,core,"Biomarker mapping for interferon-gamma signatures: study 399 [SEP] This study examines interferon-gamma signatures through predictive assay, response stratification, and selection biomarker. It also discusses links to toxicity grading and immune-related adverse event, alongside mechanism of resistance and early-phase trial."
cancer-immunotherapy-02-0085,Spatial and single-cell profiling of immune niches: study 85,"This study examines immune niches through myeloid state, tissue architecture, and spatial atlas. It also discusses links to adaptive resistance and treatment sequence, alongside mechanism of resistance and molecular profiling.",2021,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 85 [SEP] This study examines immune niches through myeloid state, tissue architecture, and spatial atlas. It also discusses links to adaptive resistance and treatment sequence, alongside mechanism of resistance and molecular profiling."
cancer-immunotherapy-02-0449,Spatial and single-cell profiling of immune niches: study 449,"This study examines immune niches through tissue architecture, single-cell profiling, and stromal barrier. It also discusses links to rechallenge strategy and immune-related adverse event, alongside clinical development and mechanism of resistance.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 449 [SEP] This study examines immune niches through tissue architecture, single-cell profiling, and stromal barrier. It also discusses links to rechallenge strategy and immune-related adverse event, alongside clinical development and mechanism of resistance."
cancer-immunotherapy-02-0205,Spatial and single-cell profiling of immune niches: study 205,"This study examines immune niches through spatial atlas, single-cell profiling, and tissue architecture. It also discusses links to combination regimen and adaptive resistance, alongside portfolio review and mechanism of resistance.",2021,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 205 [SEP] This study examines immune niches through spatial atlas, single-cell profiling, and tissue architecture. It also discusses links to combination regimen and adaptive resistance, alongside portfolio review and mechanism of resistance."
cancer-immunotherapy-01-0432,Biomarker mapping for T-cell exhaustion: study 432,"This study examines T-cell exhaustion through immune exclusion, checkpoint blockade, and selection biomarker. It also discusses links to rechallenge strategy and safety monitoring, alongside patient stratification and translational biomarker.",2025,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 432 [SEP] This study examines T-cell exhaustion through immune exclusion, checkpoint blockade, and selection biomarker. It also discusses links to rechallenge strategy and safety monitoring, alongside patient stratification and translational biomarker."
cancer-immunotherapy-01-0293,Biomarker mapping for PD-1 response: study 293,"This study examines PD-1 response through immune exclusion, interferon signaling, and predictive assay. It also discusses links to combination regimen and adaptive resistance, alongside mechanism of resistance and early-phase trial.",2024,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 293 [SEP] This study examines PD-1 response through immune exclusion, interferon signaling, and predictive assay. It also discusses links to combination regimen and adaptive resistance, alongside mechanism of resistance and early-phase trial."
cancer-immunotherapy-01-0146,Biomarker mapping for PD-L1 scoring: study 146,"This study examines PD-L1 scoring through selection biomarker, predictive assay, and response stratification. It also discusses links to treatment sequence and priming effect, alongside validation cohort and patient stratification.",2021,Checkpoint biomarkers,core,"Biomarker mapping for PD-L1 scoring: study 146 [SEP] This study examines PD-L1 scoring through selection biomarker, predictive assay, and response stratification. It also discusses links to treatment sequence and priming effect, alongside validation cohort and patient stratification."
cancer-immunotherapy-01-0324,Biomarker mapping for T-cell exhaustion: study 324,"This study examines T-cell exhaustion through interferon signaling, predictive assay, and checkpoint blockade. It also discusses links to rechallenge strategy and safety monitoring, alongside portfolio review and translational biomarker.",2025,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 324 [SEP] This study examines T-cell exhaustion through interferon signaling, predictive assay, and checkpoint blockade. It also discusses links to rechallenge strategy and safety monitoring, alongside portfolio review and translational biomarker."
cancer-immunotherapy-x-0109,Integrated analysis of PD-1 response with immune niches: study 109,"This paper links interferon signaling and checkpoint blockade to tissue architecture and single-cell profiling. The framing emphasizes molecular profiling, real-world evidence, and validation cohort across mixed translational contexts.",2020,Checkpoint biomarkers + Microenvironment profiling,crossover,"Integrated analysis of PD-1 response with immune niches: study 109 [SEP] This paper links interferon signaling and checkpoint blockade to tissue architecture and single-cell profiling. The framing emphasizes molecular profiling, real-world evidence, and validation cohort across mixed translational contexts."
cancer-immunotherapy-03-0166,Combination immunotherapy strategy in radiotherapy priming: study 166,"This study examines radiotherapy priming through vaccine strategy, synergy signal, and adaptive resistance. It also discusses links to rechallenge strategy and clinical triage, alongside validation cohort and portfolio review.",2025,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 166 [SEP] This study examines radiotherapy priming through vaccine strategy, synergy signal, and adaptive resistance. It also discusses links to rechallenge strategy and clinical triage, alongside validation cohort and portfolio review."
cancer-immunotherapy-03-0453,Combination immunotherapy strategy in VEGF blockade: study 453,"This study examines VEGF blockade through synergy signal, vaccine strategy, and adaptive resistance. It also discusses links to stromal barrier and tissue architecture, alongside molecular profiling and patient stratification.",2024,Combination strategy,core,"Combination immunotherapy strategy in VEGF blockade: study 453 [SEP] This study examines VEGF blockade through synergy signal, vaccine strategy, and adaptive resistance. It also discusses links to stromal barrier and tissue architecture, alongside molecular profiling and patient stratification."
cancer-immunotherapy-01-0003,Biomarker mapping for interferon-gamma signatures: study 3,"This study examines interferon-gamma signatures through immune exclusion, interferon signaling, and predictive assay. It also discusses links to toxicity grading and immune-related adverse event, alongside dose optimization and portfolio review.",2022,Checkpoint biomarkers,core,"Biomarker mapping for interferon-gamma signatures: study 3 [SEP] This study examines interferon-gamma signatures through immune exclusion, interferon signaling, and predictive assay. It also discusses links to toxicity grading and immune-related adverse event, alongside dose optimization and portfolio review."
cancer-immunotherapy-02-0077,Spatial and single-cell profiling of immune niches: study 77,"This study examines immune niches through stromal barrier, spatial atlas, and myeloid state. It also discusses links to immune-related adverse event and toxicity grading, alongside mechanism of resistance and early-phase trial.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 77 [SEP] This study examines immune niches through stromal barrier, spatial atlas, and myeloid state. It also discusses links to immune-related adverse event and toxicity grading, alongside mechanism of resistance and early-phase trial."
cancer-immunotherapy-r-0158,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects response stratification, myeloid state, priming effect, and safety monitoring. It frames the field around dose optimization, early-phase trial, translational biomarker, and real-world evidence.",2023,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects response stratification, myeloid state, priming effect, and safety monitoring. It frames the field around dose optimization, early-phase trial, translational biomarker, and real-world evidence."
cancer-immunotherapy-01-0340,Biomarker mapping for T-cell exhaustion: study 340,"This study examines T-cell exhaustion through predictive assay, immune exclusion, and interferon signaling. It also discusses links to myeloid state and immune contexture, alongside dose optimization and translational biomarker.",2023,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 340 [SEP] This study examines T-cell exhaustion through predictive assay, immune exclusion, and interferon signaling. It also discusses links to myeloid state and immune contexture, alongside dose optimization and translational biomarker."
cancer-immunotherapy-r-0040,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects checkpoint blockade, immune contexture, vaccine strategy, and toxicity grading. It frames the field around portfolio review, dose optimization, validation cohort, and molecular profiling.",2025,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects checkpoint blockade, immune contexture, vaccine strategy, and toxicity grading. It frames the field around portfolio review, dose optimization, validation cohort, and molecular profiling."
cancer-immunotherapy-r-0436,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects selection biomarker, spatial atlas, priming effect, and rechallenge strategy. It frames the field around dose optimization, early-phase trial, portfolio review, and molecular profiling.",2025,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects selection biomarker, spatial atlas, priming effect, and rechallenge strategy. It frames the field around dose optimization, early-phase trial, portfolio review, and molecular profiling."
cancer-immunotherapy-02-0426,Spatial and single-cell profiling of macrophage barriers: study 426,"This study examines macrophage barriers through stromal barrier, tissue architecture, and immune contexture. It also discusses links to checkpoint blockade and interferon signaling, alongside patient stratification and clinical development.",2020,Microenvironment profiling,core,"Spatial and single-cell profiling of macrophage barriers: study 426 [SEP] This study examines macrophage barriers through stromal barrier, tissue architecture, and immune contexture. It also discusses links to checkpoint blockade and interferon signaling, alongside patient stratification and clinical development."
cancer-immunotherapy-01-0266,Biomarker mapping for PD-L1 scoring: study 266,"This study examines PD-L1 scoring through selection biomarker, predictive assay, and checkpoint blockade. It also discusses links to adaptive resistance and synergy signal, alongside clinical development and early-phase trial.",2021,Checkpoint biomarkers,core,"Biomarker mapping for PD-L1 scoring: study 266 [SEP] This study examines PD-L1 scoring through selection biomarker, predictive assay, and checkpoint blockade. It also discusses links to adaptive resistance and synergy signal, alongside clinical development and early-phase trial."
cancer-immunotherapy-01-0377,Biomarker mapping for PD-1 response: study 377,"This study examines PD-1 response through predictive assay, response stratification, and interferon signaling. It also discusses links to treatment sequence and vaccine strategy, alongside validation cohort and real-world evidence.",2024,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 377 [SEP] This study examines PD-1 response through predictive assay, response stratification, and interferon signaling. It also discusses links to treatment sequence and vaccine strategy, alongside validation cohort and real-world evidence."
cancer-immunotherapy-x-0023,Integrated analysis of neoantigen vaccination with colitis: study 23,"This paper links treatment sequence and adaptive resistance to immune-related adverse event and safety monitoring. The framing emphasizes translational biomarker, clinical development, and dose optimization across mixed translational contexts.",2024,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 23 [SEP] This paper links treatment sequence and adaptive resistance to immune-related adverse event and safety monitoring. The framing emphasizes translational biomarker, clinical development, and dose optimization across mixed translational contexts."
cancer-immunotherapy-03-0464,Combination immunotherapy strategy in bispecific activation: study 464,"This study examines bispecific activation through combination regimen, priming effect, and adaptive resistance. It also discusses links to selection biomarker and checkpoint blockade, alongside dose optimization and translational biomarker.",2023,Combination strategy,core,"Combination immunotherapy strategy in bispecific activation: study 464 [SEP] This study examines bispecific activation through combination regimen, priming effect, and adaptive resistance. It also discusses links to selection biomarker and checkpoint blockade, alongside dose optimization and translational biomarker."
cancer-immunotherapy-01-0272,Biomarker mapping for T-cell exhaustion: study 272,"This study examines T-cell exhaustion through immune exclusion, checkpoint blockade, and response stratification. It also discusses links to priming effect and vaccine strategy, alongside dose optimization and real-world evidence.",2021,Checkpoint biomarkers,core,"Biomarker mapping for T-cell exhaustion: study 272 [SEP] This study examines T-cell exhaustion through immune exclusion, checkpoint blockade, and response stratification. It also discusses links to priming effect and vaccine strategy, alongside dose optimization and real-world evidence."
cancer-immunotherapy-02-0197,Spatial and single-cell profiling of immune niches: study 197,"This study examines immune niches through immune contexture, myeloid state, and single-cell profiling. It also discusses links to safety monitoring and clinical triage, alongside translational biomarker and mechanism of resistance.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of immune niches: study 197 [SEP] This study examines immune niches through immune contexture, myeloid state, and single-cell profiling. It also discusses links to safety monitoring and clinical triage, alongside translational biomarker and mechanism of resistance."
cancer-immunotherapy-r-0474,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects selection biomarker, myeloid state, combination regimen, and steroid management. It frames the field around real-world evidence, early-phase trial, validation cohort, and molecular profiling.",2021,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects selection biomarker, myeloid state, combination regimen, and steroid management. It frames the field around real-world evidence, early-phase trial, validation cohort, and molecular profiling."
cancer-immunotherapy-01-0245,Biomarker mapping for PD-1 response: study 245,"This study examines PD-1 response through interferon signaling, response stratification, and immune exclusion. It also discusses links to treatment sequence and vaccine strategy, alongside clinical development and dose optimization.",2024,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 245 [SEP] This study examines PD-1 response through interferon signaling, response stratification, and immune exclusion. It also discusses links to treatment sequence and vaccine strategy, alongside clinical development and dose optimization."
cancer-immunotherapy-r-0314,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects checkpoint blockade, stromal barrier, adaptive resistance, and safety monitoring. It frames the field around patient stratification, mechanism of resistance, portfolio review, and validation cohort.",2023,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects checkpoint blockade, stromal barrier, adaptive resistance, and safety monitoring. It frames the field around patient stratification, mechanism of resistance, portfolio review, and validation cohort."
cancer-immunotherapy-01-0477,Biomarker mapping for PD-1 response: study 477,"This study examines PD-1 response through selection biomarker, interferon signaling, and checkpoint blockade. It also discusses links to immune-related adverse event and toxicity grading, alongside validation cohort and portfolio review.",2022,Checkpoint biomarkers,core,"Biomarker mapping for PD-1 response: study 477 [SEP] This study examines PD-1 response through selection biomarker, interferon signaling, and checkpoint blockade. It also discusses links to immune-related adverse event and toxicity grading, alongside validation cohort and portfolio review."
cancer-immunotherapy-r-0286,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects interferon signaling, single-cell profiling, priming effect, and steroid management. It frames the field around real-world evidence, portfolio review, molecular profiling, and clinical development.",2025,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects interferon signaling, single-cell profiling, priming effect, and steroid management. It frames the field around real-world evidence, portfolio review, molecular profiling, and clinical development."
cancer-immunotherapy-r-0344,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects selection biomarker, tissue architecture, synergy signal, and rechallenge strategy. It frames the field around validation cohort, real-world evidence, molecular profiling, and portfolio review.",2023,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects selection biomarker, tissue architecture, synergy signal, and rechallenge strategy. It frames the field around validation cohort, real-world evidence, molecular profiling, and portfolio review."
cancer-immunotherapy-x-0299,Integrated analysis of neoantigen vaccination with colitis: study 299,"This paper links synergy signal and treatment sequence to clinical triage and safety monitoring. The framing emphasizes molecular profiling, translational biomarker, and portfolio review across mixed translational contexts.",2024,Combination strategy + Toxicity management,crossover,"Integrated analysis of neoantigen vaccination with colitis: study 299 [SEP] This paper links synergy signal and treatment sequence to clinical triage and safety monitoring. The framing emphasizes molecular profiling, translational biomarker, and portfolio review across mixed translational contexts."
cancer-immunotherapy-x-0449,Integrated analysis of PD-1 response with immune niches: study 449,"This paper links predictive assay and selection biomarker to single-cell profiling and spatial atlas. The framing emphasizes translational biomarker, portfolio review, and dose optimization across mixed translational contexts.",2024,Checkpoint biomarkers + Microenvironment profiling,crossover,"Integrated analysis of PD-1 response with immune niches: study 449 [SEP] This paper links predictive assay and selection biomarker to single-cell profiling and spatial atlas. The framing emphasizes translational biomarker, portfolio review, and dose optimization across mixed translational contexts."
cancer-immunotherapy-r-0284,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming","This review connects checkpoint blockade, single-cell profiling, combination regimen, and steroid management. It frames the field around early-phase trial, clinical development, patient stratification, and molecular profiling.",2023,review-like mixed corpus,review,"Landscape review of T-cell exhaustion, immune niches, and radiotherapy priming [SEP] This review connects checkpoint blockade, single-cell profiling, combination regimen, and steroid management. It frames the field around early-phase trial, clinical development, patient stratification, and molecular profiling."
cancer-immunotherapy-r-0454,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation","This review connects selection biomarker, myeloid state, treatment sequence, and safety monitoring. It frames the field around translational biomarker, portfolio review, molecular profiling, and patient stratification.",2025,review-like mixed corpus,review,"Landscape review of PD-L1 scoring, lymphocyte states, and bispecific activation [SEP] This review connects selection biomarker, myeloid state, treatment sequence, and safety monitoring. It frames the field around translational biomarker, portfolio review, molecular profiling, and patient stratification."
cancer-immunotherapy-r-0483,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade","This review connects checkpoint blockade, immune contexture, treatment sequence, and steroid management. It frames the field around dose optimization, real-world evidence, molecular profiling, and translational biomarker.",2024,review-like mixed corpus,review,"Landscape review of interferon-gamma signatures, tumor microenvironment, and VEGF blockade [SEP] This review connects checkpoint blockade, immune contexture, treatment sequence, and steroid management. It frames the field around dose optimization, real-world evidence, molecular profiling, and translational biomarker."
cancer-immunotherapy-x-0160,Integrated analysis of endocrinopathies with interferon-gamma signatures: study 160,"This paper links immune-related adverse event and clinical triage to predictive assay and selection biomarker. The framing emphasizes translational biomarker, clinical development, and mechanism of resistance across mixed translational contexts.",2023,Toxicity management + Checkpoint biomarkers,crossover,"Integrated analysis of endocrinopathies with interferon-gamma signatures: study 160 [SEP] This paper links immune-related adverse event and clinical triage to predictive assay and selection biomarker. The framing emphasizes translational biomarker, clinical development, and mechanism of resistance across mixed translational contexts."
cancer-immunotherapy-01-0251,Biomarker mapping for interferon-gamma signatures: study 251,"This study examines interferon-gamma signatures through immune exclusion, response stratification, and interferon signaling. It also discusses links to adaptive resistance and vaccine strategy, alongside early-phase trial and real-world evidence.",2024,Checkpoint biomarkers,core,"Biomarker mapping for interferon-gamma signatures: study 251 [SEP] This study examines interferon-gamma signatures through immune exclusion, response stratification, and interferon signaling. It also discusses links to adaptive resistance and vaccine strategy, alongside early-phase trial and real-world evidence."
cancer-immunotherapy-01-0414,Biomarker mapping for PD-L1 scoring: study 414,"This study examines PD-L1 scoring through immune exclusion, interferon signaling, and response stratification. It also discusses links to rechallenge strategy and clinical triage, alongside real-world evidence and portfolio review.",2025,Checkpoint biomarkers,core,"Biomarker mapping for PD-L1 scoring: study 414 [SEP] This study examines PD-L1 scoring through immune exclusion, interferon signaling, and response stratification. It also discusses links to rechallenge strategy and clinical triage, alongside real-world evidence and portfolio review."
cancer-immunotherapy-02-0046,Spatial and single-cell profiling of macrophage barriers: study 46,"This study examines macrophage barriers through stromal barrier, myeloid state, and single-cell profiling. It also discusses links to vaccine strategy and treatment sequence, alongside clinical development and molecular profiling.",2024,Microenvironment profiling,core,"Spatial and single-cell profiling of macrophage barriers: study 46 [SEP] This study examines macrophage barriers through stromal barrier, myeloid state, and single-cell profiling. It also discusses links to vaccine strategy and treatment sequence, alongside clinical development and molecular profiling."
cancer-immunotherapy-03-0194,Combination immunotherapy strategy in radiotherapy priming: study 194,"This study examines radiotherapy priming through vaccine strategy, adaptive resistance, and priming effect. It also discusses links to predictive assay and checkpoint blockade, alongside dose optimization and early-phase trial.",2023,Combination strategy,core,"Combination immunotherapy strategy in radiotherapy priming: study 194 [SEP] This study examines radiotherapy priming through vaccine strategy, adaptive resistance, and priming effect. It also discusses links to predictive assay and checkpoint blockade, alongside dose optimization and early-phase trial."
cancer-immunotherapy-02-0239,Spatial and single-cell profiling of lymphocyte states: study 239,"This study examines lymphocyte states through spatial atlas, tissue architecture, and single-cell profiling. It also discusses links to steroid management and clinical triage, alongside translational biomarker and real-world evidence.",2025,Microenvironment profiling,core,"Spatial and single-cell profiling of lymphocyte states: study 239 [SEP] This study examines lymphocyte states through spatial atlas, tissue architecture, and single-cell profiling. It also discusses links to steroid management and clinical triage, alongside translational biomarker and real-world evidence."
