record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
protac-landscape-01-0086,Degrader design for transcription factors: study 86,"This study examines transcription factors through chemical series, structure-activity relationship, and warhead design. It also discusses links to ternary complex and kinetic reasoning, alongside early-phase trial and validation cohort.",2021,Degrader chemistry,core,"Degrader design for transcription factors: study 86 [SEP] This study examines transcription factors through chemical series, structure-activity relationship, and warhead design. It also discusses links to ternary complex and kinetic reasoning, alongside early-phase trial and validation cohort."
protac-landscape-x-0064,Integrated analysis of human dose projection with epigenetic regulators: study 64,"This paper links development path and brain penetration to degrader optimization and permeability challenge. The framing emphasizes clinical development, molecular profiling, and patient stratification across mixed translational contexts.",2023,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 64 [SEP] This paper links development path and brain penetration to degrader optimization and permeability challenge. The framing emphasizes clinical development, molecular profiling, and patient stratification across mixed translational contexts."
protac-landscape-02-0169,E3 ligase selection in CRBN programs: study 169,"This study examines CRBN programs through tissue dependence, cell context, and ligase expression. It also discusses links to ternary complex and selectivity logic, alongside early-phase trial and molecular profiling.",2021,Ligase biology,core,"E3 ligase selection in CRBN programs: study 169 [SEP] This study examines CRBN programs through tissue dependence, cell context, and ligase expression. It also discusses links to ternary complex and selectivity logic, alongside early-phase trial and molecular profiling."
protac-landscape-03-0015,Ternary complex modeling for residence time: study 15,"This study examines residence time through selectivity logic, ternary complex, and cooperativity. It also discusses links to ligase expression and ligase biology, alongside dose optimization and mechanism of resistance.",2024,Ternary complex,core,"Ternary complex modeling for residence time: study 15 [SEP] This study examines residence time through selectivity logic, ternary complex, and cooperativity. It also discusses links to ligase expression and ligase biology, alongside dose optimization and mechanism of resistance."
protac-landscape-01-0129,Degrader design for kinase targets: study 129,"This study examines kinase targets through linker chemistry, warhead design, and permeability challenge. It also discusses links to PK translation and brain penetration, alongside portfolio review and early-phase trial.",2022,Degrader chemistry,core,"Degrader design for kinase targets: study 129 [SEP] This study examines kinase targets through linker chemistry, warhead design, and permeability challenge. It also discusses links to PK translation and brain penetration, alongside portfolio review and early-phase trial."
protac-landscape-04-0374,Exposure translation for brain-penetrant degraders: study 374,"This study examines brain-penetrant degraders through distribution challenge, development path, and oral exposure. It also discusses links to ligase biology and selective degradation, alongside real-world evidence and patient stratification.",2024,PK and translation,core,"Exposure translation for brain-penetrant degraders: study 374 [SEP] This study examines brain-penetrant degraders through distribution challenge, development path, and oral exposure. It also discusses links to ligase biology and selective degradation, alongside real-world evidence and patient stratification."
protac-landscape-03-0147,Ternary complex modeling for residence time: study 147,"This study examines residence time through kinetic reasoning, ternary complex, and binding geometry. It also discusses links to ligase expression and selective degradation, alongside validation cohort and dose optimization.",2024,Ternary complex,core,"Ternary complex modeling for residence time: study 147 [SEP] This study examines residence time through kinetic reasoning, ternary complex, and binding geometry. It also discusses links to ligase expression and selective degradation, alongside validation cohort and dose optimization."
protac-landscape-02-0392,E3 ligase selection in ligase expression profiling: study 392,"This study examines ligase expression profiling through tissue dependence, ligase biology, and recruiter choice. It also discusses links to oral exposure and development path, alongside validation cohort and real-world evidence.",2022,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 392 [SEP] This study examines ligase expression profiling through tissue dependence, ligase biology, and recruiter choice. It also discusses links to oral exposure and development path, alongside validation cohort and real-world evidence."
protac-landscape-x-0472,Integrated analysis of human dose projection with epigenetic regulators: study 472,"This paper links dose projection and oral exposure to permeability challenge and warhead design. The framing emphasizes portfolio review, translational biomarker, and molecular profiling across mixed translational contexts.",2023,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 472 [SEP] This paper links dose projection and oral exposure to permeability challenge and warhead design. The framing emphasizes portfolio review, translational biomarker, and molecular profiling across mixed translational contexts."
protac-landscape-01-0308,Degrader design for nuclear receptors: study 308,"This study examines nuclear receptors through chemical series, linker chemistry, and warhead design. It also discusses links to structural model and cooperativity, alongside validation cohort and real-world evidence.",2021,Degrader chemistry,core,"Degrader design for nuclear receptors: study 308 [SEP] This study examines nuclear receptors through chemical series, linker chemistry, and warhead design. It also discusses links to structural model and cooperativity, alongside validation cohort and real-world evidence."
protac-landscape-01-0384,Degrader design for nuclear receptors: study 384,"This study examines nuclear receptors through degrader optimization, linker chemistry, and chemical series. It also discusses links to dose projection and brain penetration, alongside molecular profiling and portfolio review.",2025,Degrader chemistry,core,"Degrader design for nuclear receptors: study 384 [SEP] This study examines nuclear receptors through degrader optimization, linker chemistry, and chemical series. It also discusses links to dose projection and brain penetration, alongside molecular profiling and portfolio review."
protac-landscape-04-0334,Exposure translation for brain-penetrant degraders: study 334,"This study examines brain-penetrant degraders through PK translation, distribution challenge, and dose projection. It also discusses links to permeability challenge and warhead design, alongside patient stratification and real-world evidence.",2020,PK and translation,core,"Exposure translation for brain-penetrant degraders: study 334 [SEP] This study examines brain-penetrant degraders through PK translation, distribution challenge, and dose projection. It also discusses links to permeability challenge and warhead design, alongside patient stratification and real-world evidence."
protac-landscape-03-0128,Ternary complex modeling for degradation selectivity: study 128,"This study examines degradation selectivity through structural model, ternary complex, and kinetic reasoning. It also discusses links to degrader optimization and chemical series, alongside real-world evidence and early-phase trial.",2023,Ternary complex,core,"Ternary complex modeling for degradation selectivity: study 128 [SEP] This study examines degradation selectivity through structural model, ternary complex, and kinetic reasoning. It also discusses links to degrader optimization and chemical series, alongside real-world evidence and early-phase trial."
protac-landscape-01-0427,Degrader design for epigenetic regulators: study 427,"This study examines epigenetic regulators through chemical series, degrader optimization, and structure-activity relationship. It also discusses links to ligase biology and tissue dependence, alongside clinical development and dose optimization.",2020,Degrader chemistry,core,"Degrader design for epigenetic regulators: study 427 [SEP] This study examines epigenetic regulators through chemical series, degrader optimization, and structure-activity relationship. It also discusses links to ligase biology and tissue dependence, alongside clinical development and dose optimization."
protac-landscape-01-0495,Degrader design for epigenetic regulators: study 495,"This study examines epigenetic regulators through linker chemistry, permeability challenge, and degrader optimization. It also discusses links to oral exposure and PK translation, alongside dose optimization and molecular profiling.",2022,Degrader chemistry,core,"Degrader design for epigenetic regulators: study 495 [SEP] This study examines epigenetic regulators through linker chemistry, permeability challenge, and degrader optimization. It also discusses links to oral exposure and PK translation, alongside dose optimization and molecular profiling."
protac-landscape-04-0066,Exposure translation for brain-penetrant degraders: study 66,"This study examines brain-penetrant degraders through oral exposure, distribution challenge, and brain penetration. It also discusses links to structural model and ternary complex, alongside real-world evidence and early-phase trial.",2022,PK and translation,core,"Exposure translation for brain-penetrant degraders: study 66 [SEP] This study examines brain-penetrant degraders through oral exposure, distribution challenge, and brain penetration. It also discusses links to structural model and ternary complex, alongside real-world evidence and early-phase trial."
protac-landscape-r-0292,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects chemical series, recruiter choice, ternary complex, and brain penetration. It frames the field around portfolio review, dose optimization, real-world evidence, and translational biomarker.",2025,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects chemical series, recruiter choice, ternary complex, and brain penetration. It frames the field around portfolio review, dose optimization, real-world evidence, and translational biomarker."
protac-landscape-r-0112,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects structure-activity relationship, tissue dependence, binding geometry, and dose projection. It frames the field around portfolio review, translational biomarker, early-phase trial, and validation cohort.",2025,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects structure-activity relationship, tissue dependence, binding geometry, and dose projection. It frames the field around portfolio review, translational biomarker, early-phase trial, and validation cohort."
protac-landscape-03-0252,Ternary complex modeling for degradation selectivity: study 252,"This study examines degradation selectivity through cooperativity, ternary complex, and selectivity logic. It also discusses links to ligase biology and ligase expression, alongside translational biomarker and patient stratification.",2021,Ternary complex,core,"Ternary complex modeling for degradation selectivity: study 252 [SEP] This study examines degradation selectivity through cooperativity, ternary complex, and selectivity logic. It also discusses links to ligase biology and ligase expression, alongside translational biomarker and patient stratification."
protac-landscape-03-0296,Ternary complex modeling for degradation selectivity: study 296,"This study examines degradation selectivity through kinetic reasoning, binding geometry, and ternary complex. It also discusses links to warhead design and structure-activity relationship, alongside mechanism of resistance and portfolio review.",2023,Ternary complex,core,"Ternary complex modeling for degradation selectivity: study 296 [SEP] This study examines degradation selectivity through kinetic reasoning, binding geometry, and ternary complex. It also discusses links to warhead design and structure-activity relationship, alongside mechanism of resistance and portfolio review."
protac-landscape-01-0276,Degrader design for nuclear receptors: study 276,"This study examines nuclear receptors through warhead design, permeability challenge, and linker chemistry. It also discusses links to PK translation and oral exposure, alongside molecular profiling and portfolio review.",2025,Degrader chemistry,core,"Degrader design for nuclear receptors: study 276 [SEP] This study examines nuclear receptors through warhead design, permeability challenge, and linker chemistry. It also discusses links to PK translation and oral exposure, alongside molecular profiling and portfolio review."
protac-landscape-01-0490,Degrader design for transcription factors: study 490,"This study examines transcription factors through warhead design, chemical series, and degrader optimization. It also discusses links to cell context and tissue dependence, alongside translational biomarker and dose optimization.",2023,Degrader chemistry,core,"Degrader design for transcription factors: study 490 [SEP] This study examines transcription factors through warhead design, chemical series, and degrader optimization. It also discusses links to cell context and tissue dependence, alongside translational biomarker and dose optimization."
protac-landscape-04-0458,Exposure translation for brain-penetrant degraders: study 458,"This study examines brain-penetrant degraders through oral exposure, dose projection, and brain penetration. It also discusses links to ligase biology and tissue dependence, alongside molecular profiling and dose optimization.",2024,PK and translation,core,"Exposure translation for brain-penetrant degraders: study 458 [SEP] This study examines brain-penetrant degraders through oral exposure, dose projection, and brain penetration. It also discusses links to ligase biology and tissue dependence, alongside molecular profiling and dose optimization."
protac-landscape-02-0191,E3 ligase selection in DCAF strategies: study 191,"This study examines DCAF strategies through cell context, ligase expression, and tissue dependence. It also discusses links to PK translation and oral exposure, alongside mechanism of resistance and patient stratification.",2025,Ligase biology,core,"E3 ligase selection in DCAF strategies: study 191 [SEP] This study examines DCAF strategies through cell context, ligase expression, and tissue dependence. It also discusses links to PK translation and oral exposure, alongside mechanism of resistance and patient stratification."
protac-landscape-x-0052,Integrated analysis of human dose projection with epigenetic regulators: study 52,"This paper links brain penetration and dose projection to permeability challenge and warhead design. The framing emphasizes mechanism of resistance, translational biomarker, and dose optimization across mixed translational contexts.",2023,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 52 [SEP] This paper links brain penetration and dose projection to permeability challenge and warhead design. The framing emphasizes mechanism of resistance, translational biomarker, and dose optimization across mixed translational contexts."
protac-landscape-x-0239,Integrated analysis of residence time with oral degraders: study 239,"This paper links selectivity logic and kinetic reasoning to PK translation and dose projection. The framing emphasizes translational biomarker, validation cohort, and molecular profiling across mixed translational contexts.",2024,Ternary complex + PK and translation,crossover,"Integrated analysis of residence time with oral degraders: study 239 [SEP] This paper links selectivity logic and kinetic reasoning to PK translation and dose projection. The framing emphasizes translational biomarker, validation cohort, and molecular profiling across mixed translational contexts."
protac-landscape-03-0243,Ternary complex modeling for residence time: study 243,"This study examines residence time through ternary complex, binding geometry, and kinetic reasoning. It also discusses links to recruiter choice and ligase biology, alongside mechanism of resistance and dose optimization.",2024,Ternary complex,core,"Ternary complex modeling for residence time: study 243 [SEP] This study examines residence time through ternary complex, binding geometry, and kinetic reasoning. It also discusses links to recruiter choice and ligase biology, alongside mechanism of resistance and dose optimization."
protac-landscape-r-0174,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects chemical series, ligase expression, kinetic reasoning, and distribution challenge. It frames the field around early-phase trial, portfolio review, translational biomarker, and validation cohort.",2021,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects chemical series, ligase expression, kinetic reasoning, and distribution challenge. It frames the field around early-phase trial, portfolio review, translational biomarker, and validation cohort."
protac-landscape-x-0080,Integrated analysis of human dose projection with epigenetic regulators: study 80,"This paper links oral exposure and PK translation to chemical series and linker chemistry. The framing emphasizes mechanism of resistance, real-world evidence, and patient stratification across mixed translational contexts.",2021,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 80 [SEP] This paper links oral exposure and PK translation to chemical series and linker chemistry. The framing emphasizes mechanism of resistance, real-world evidence, and patient stratification across mixed translational contexts."
protac-landscape-03-0059,Ternary complex modeling for residence time: study 59,"This study examines residence time through ternary complex, structural model, and cooperativity. It also discusses links to chemical series and linker chemistry, alongside mechanism of resistance and molecular profiling.",2020,Ternary complex,core,"Ternary complex modeling for residence time: study 59 [SEP] This study examines residence time through ternary complex, structural model, and cooperativity. It also discusses links to chemical series and linker chemistry, alongside mechanism of resistance and molecular profiling."
protac-landscape-01-0119,Degrader design for epigenetic regulators: study 119,"This study examines epigenetic regulators through structure-activity relationship, warhead design, and degrader optimization. It also discusses links to selectivity logic and structural model, alongside real-world evidence and clinical development.",2024,Degrader chemistry,core,"Degrader design for epigenetic regulators: study 119 [SEP] This study examines epigenetic regulators through structure-activity relationship, warhead design, and degrader optimization. It also discusses links to selectivity logic and structural model, alongside real-world evidence and clinical development."
protac-landscape-04-0496,Exposure translation for human dose projection: study 496,"This study examines human dose projection through PK translation, dose projection, and brain penetration. It also discusses links to warhead design and chemical series, alongside molecular profiling and real-world evidence.",2020,PK and translation,core,"Exposure translation for human dose projection: study 496 [SEP] This study examines human dose projection through PK translation, dose projection, and brain penetration. It also discusses links to warhead design and chemical series, alongside molecular profiling and real-world evidence."
protac-landscape-x-0286,Integrated analysis of VHL recruiters with residence time: study 286,"This paper links selective degradation and cell context to selectivity logic and binding geometry. The framing emphasizes clinical development, early-phase trial, and patient stratification across mixed translational contexts.",2023,Ligase biology + Ternary complex,crossover,"Integrated analysis of VHL recruiters with residence time: study 286 [SEP] This paper links selective degradation and cell context to selectivity logic and binding geometry. The framing emphasizes clinical development, early-phase trial, and patient stratification across mixed translational contexts."
protac-landscape-01-0282,Degrader design for transcription factors: study 282,"This study examines transcription factors through linker chemistry, structure-activity relationship, and chemical series. It also discusses links to oral exposure and dose projection, alongside patient stratification and molecular profiling.",2025,Degrader chemistry,core,"Degrader design for transcription factors: study 282 [SEP] This study examines transcription factors through linker chemistry, structure-activity relationship, and chemical series. It also discusses links to oral exposure and dose projection, alongside patient stratification and molecular profiling."
protac-landscape-r-0308,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects chemical series, tissue dependence, cooperativity, and brain penetration. It frames the field around early-phase trial, real-world evidence, molecular profiling, and portfolio review.",2023,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects chemical series, tissue dependence, cooperativity, and brain penetration. It frames the field around early-phase trial, real-world evidence, molecular profiling, and portfolio review."
protac-landscape-x-0336,Integrated analysis of human dose projection with epigenetic regulators: study 336,"This paper links distribution challenge and oral exposure to structure-activity relationship and permeability challenge. The framing emphasizes clinical development, mechanism of resistance, and validation cohort across mixed translational contexts.",2025,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 336 [SEP] This paper links distribution challenge and oral exposure to structure-activity relationship and permeability challenge. The framing emphasizes clinical development, mechanism of resistance, and validation cohort across mixed translational contexts."
protac-landscape-r-0263,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction","This review connects structure-activity relationship, ligase expression, cooperativity, and PK translation. It frames the field around dose optimization, patient stratification, portfolio review, and mechanism of resistance.",2020,review-like mixed corpus,review,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction [SEP] This review connects structure-activity relationship, ligase expression, cooperativity, and PK translation. It frames the field around dose optimization, patient stratification, portfolio review, and mechanism of resistance."
protac-landscape-r-0446,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects warhead design, ligase biology, ternary complex, and dose projection. It frames the field around dose optimization, portfolio review, clinical development, and translational biomarker.",2023,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects warhead design, ligase biology, ternary complex, and dose projection. It frames the field around dose optimization, portfolio review, clinical development, and translational biomarker."
protac-landscape-03-0180,Ternary complex modeling for degradation selectivity: study 180,"This study examines degradation selectivity through cooperativity, structural model, and kinetic reasoning. It also discusses links to selective degradation and cell context, alongside patient stratification and clinical development.",2021,Ternary complex,core,"Ternary complex modeling for degradation selectivity: study 180 [SEP] This study examines degradation selectivity through cooperativity, structural model, and kinetic reasoning. It also discusses links to selective degradation and cell context, alongside patient stratification and clinical development."
protac-landscape-04-0103,Exposure translation for PK-PD linkage: study 103,"This study examines PK-PD linkage through distribution challenge, oral exposure, and dose projection. It also discusses links to linker chemistry and warhead design, alongside mechanism of resistance and dose optimization.",2023,PK and translation,core,"Exposure translation for PK-PD linkage: study 103 [SEP] This study examines PK-PD linkage through distribution challenge, oral exposure, and dose projection. It also discusses links to linker chemistry and warhead design, alongside mechanism of resistance and dose optimization."
protac-landscape-x-0117,Integrated analysis of kinase targets with CRBN programs: study 117,"This paper links permeability challenge and linker chemistry to ligase expression and selective degradation. The framing emphasizes clinical development, validation cohort, and mechanism of resistance across mixed translational contexts.",2022,Degrader chemistry + Ligase biology,crossover,"Integrated analysis of kinase targets with CRBN programs: study 117 [SEP] This paper links permeability challenge and linker chemistry to ligase expression and selective degradation. The framing emphasizes clinical development, validation cohort, and mechanism of resistance across mixed translational contexts."
protac-landscape-01-0305,Degrader design for kinase targets: study 305,"This study examines kinase targets through chemical series, structure-activity relationship, and permeability challenge. It also discusses links to structural model and binding geometry, alongside early-phase trial and dose optimization.",2024,Degrader chemistry,core,"Degrader design for kinase targets: study 305 [SEP] This study examines kinase targets through chemical series, structure-activity relationship, and permeability challenge. It also discusses links to structural model and binding geometry, alongside early-phase trial and dose optimization."
protac-landscape-04-0345,Exposure translation for oral degraders: study 345,"This study examines oral degraders through dose projection, brain penetration, and distribution challenge. It also discusses links to selectivity logic and structural model, alongside mechanism of resistance and translational biomarker.",2025,PK and translation,core,"Exposure translation for oral degraders: study 345 [SEP] This study examines oral degraders through dose projection, brain penetration, and distribution challenge. It also discusses links to selectivity logic and structural model, alongside mechanism of resistance and translational biomarker."
protac-landscape-03-0357,Ternary complex modeling for cooperativity prediction: study 357,"This study examines cooperativity prediction through structural model, selectivity logic, and kinetic reasoning. It also discusses links to cell context and ligase expression, alongside molecular profiling and dose optimization.",2024,Ternary complex,core,"Ternary complex modeling for cooperativity prediction: study 357 [SEP] This study examines cooperativity prediction through structural model, selectivity logic, and kinetic reasoning. It also discusses links to cell context and ligase expression, alongside molecular profiling and dose optimization."
protac-landscape-x-0437,Integrated analysis of kinase targets with CRBN programs: study 437,"This paper links warhead design and permeability challenge to tissue dependence and selective degradation. The framing emphasizes early-phase trial, molecular profiling, and translational biomarker across mixed translational contexts.",2024,Degrader chemistry + Ligase biology,crossover,"Integrated analysis of kinase targets with CRBN programs: study 437 [SEP] This paper links warhead design and permeability challenge to tissue dependence and selective degradation. The framing emphasizes early-phase trial, molecular profiling, and translational biomarker across mixed translational contexts."
protac-landscape-02-0076,E3 ligase selection in ligase expression profiling: study 76,"This study examines ligase expression profiling through ligase expression, selective degradation, and ligase biology. It also discusses links to selectivity logic and cooperativity, alongside clinical development and portfolio review.",2024,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 76 [SEP] This study examines ligase expression profiling through ligase expression, selective degradation, and ligase biology. It also discusses links to selectivity logic and cooperativity, alongside clinical development and portfolio review."
protac-landscape-04-0372,Exposure translation for human dose projection: study 372,"This study examines human dose projection through distribution challenge, oral exposure, and dose projection. It also discusses links to cooperativity and kinetic reasoning, alongside early-phase trial and molecular profiling.",2022,PK and translation,core,"Exposure translation for human dose projection: study 372 [SEP] This study examines human dose projection through distribution challenge, oral exposure, and dose projection. It also discusses links to cooperativity and kinetic reasoning, alongside early-phase trial and molecular profiling."
protac-landscape-r-0346,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects chemical series, cell context, selectivity logic, and dose projection. It frames the field around real-world evidence, clinical development, translational biomarker, and portfolio review.",2025,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects chemical series, cell context, selectivity logic, and dose projection. It frames the field around real-world evidence, clinical development, translational biomarker, and portfolio review."
protac-landscape-r-0124,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects degrader optimization, tissue dependence, kinetic reasoning, and PK translation. It frames the field around patient stratification, portfolio review, clinical development, and translational biomarker.",2025,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects degrader optimization, tissue dependence, kinetic reasoning, and PK translation. It frames the field around patient stratification, portfolio review, clinical development, and translational biomarker."
protac-landscape-03-0418,Ternary complex modeling for structural dynamics: study 418,"This study examines structural dynamics through binding geometry, cooperativity, and kinetic reasoning. It also discusses links to distribution challenge and dose projection, alongside validation cohort and portfolio review.",2025,Ternary complex,core,"Ternary complex modeling for structural dynamics: study 418 [SEP] This study examines structural dynamics through binding geometry, cooperativity, and kinetic reasoning. It also discusses links to distribution challenge and dose projection, alongside validation cohort and portfolio review."
protac-landscape-04-0296,Exposure translation for human dose projection: study 296,"This study examines human dose projection through oral exposure, dose projection, and PK translation. It also discusses links to tissue dependence and ligase expression, alongside clinical development and portfolio review.",2024,PK and translation,core,"Exposure translation for human dose projection: study 296 [SEP] This study examines human dose projection through oral exposure, dose projection, and PK translation. It also discusses links to tissue dependence and ligase expression, alongside clinical development and portfolio review."
protac-landscape-02-0344,E3 ligase selection in ligase expression profiling: study 344,"This study examines ligase expression profiling through selective degradation, recruiter choice, and cell context. It also discusses links to development path and oral exposure, alongside mechanism of resistance and patient stratification.",2022,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 344 [SEP] This study examines ligase expression profiling through selective degradation, recruiter choice, and cell context. It also discusses links to development path and oral exposure, alongside mechanism of resistance and patient stratification."
protac-landscape-r-0313,"Landscape review of kinase targets, VHL recruiters, and residence time","This review connects chemical series, tissue dependence, ternary complex, and development path. It frames the field around patient stratification, clinical development, validation cohort, and molecular profiling.",2022,review-like mixed corpus,review,"Landscape review of kinase targets, VHL recruiters, and residence time [SEP] This review connects chemical series, tissue dependence, ternary complex, and development path. It frames the field around patient stratification, clinical development, validation cohort, and molecular profiling."
protac-landscape-01-0270,Degrader design for transcription factors: study 270,"This study examines transcription factors through structure-activity relationship, permeability challenge, and linker chemistry. It also discusses links to dose projection and PK translation, alongside clinical development and portfolio review.",2025,Degrader chemistry,core,"Degrader design for transcription factors: study 270 [SEP] This study examines transcription factors through structure-activity relationship, permeability challenge, and linker chemistry. It also discusses links to dose projection and PK translation, alongside clinical development and portfolio review."
protac-landscape-02-0130,E3 ligase selection in VHL recruiters: study 130,"This study examines VHL recruiters through ligase expression, selective degradation, and tissue dependence. It also discusses links to binding geometry and selectivity logic, alongside early-phase trial and translational biomarker.",2024,Ligase biology,core,"E3 ligase selection in VHL recruiters: study 130 [SEP] This study examines VHL recruiters through ligase expression, selective degradation, and tissue dependence. It also discusses links to binding geometry and selectivity logic, alongside early-phase trial and translational biomarker."
protac-landscape-03-0034,Ternary complex modeling for structural dynamics: study 34,"This study examines structural dynamics through binding geometry, cooperativity, and selectivity logic. It also discusses links to brain penetration and dose projection, alongside clinical development and real-world evidence.",2025,Ternary complex,core,"Ternary complex modeling for structural dynamics: study 34 [SEP] This study examines structural dynamics through binding geometry, cooperativity, and selectivity logic. It also discusses links to brain penetration and dose projection, alongside clinical development and real-world evidence."
protac-landscape-01-0287,Degrader design for epigenetic regulators: study 287,"This study examines epigenetic regulators through structure-activity relationship, permeability challenge, and degrader optimization. It also discusses links to kinetic reasoning and structural model, alongside translational biomarker and portfolio review.",2024,Degrader chemistry,core,"Degrader design for epigenetic regulators: study 287 [SEP] This study examines epigenetic regulators through structure-activity relationship, permeability challenge, and degrader optimization. It also discusses links to kinetic reasoning and structural model, alongside translational biomarker and portfolio review."
protac-landscape-x-0212,Integrated analysis of human dose projection with epigenetic regulators: study 212,"This paper links development path and dose projection to chemical series and permeability challenge. The framing emphasizes early-phase trial, validation cohort, and real-world evidence across mixed translational contexts.",2021,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 212 [SEP] This paper links development path and dose projection to chemical series and permeability challenge. The framing emphasizes early-phase trial, validation cohort, and real-world evidence across mixed translational contexts."
protac-landscape-01-0301,Degrader design for kinase targets: study 301,"This study examines kinase targets through warhead design, permeability challenge, and structure-activity relationship. It also discusses links to selective degradation and cell context, alongside mechanism of resistance and patient stratification.",2020,Degrader chemistry,core,"Degrader design for kinase targets: study 301 [SEP] This study examines kinase targets through warhead design, permeability challenge, and structure-activity relationship. It also discusses links to selective degradation and cell context, alongside mechanism of resistance and patient stratification."
protac-landscape-04-0011,Exposure translation for PK-PD linkage: study 11,"This study examines PK-PD linkage through brain penetration, dose projection, and distribution challenge. It also discusses links to ligase biology and recruiter choice, alongside mechanism of resistance and validation cohort.",2021,PK and translation,core,"Exposure translation for PK-PD linkage: study 11 [SEP] This study examines PK-PD linkage through brain penetration, dose projection, and distribution challenge. It also discusses links to ligase biology and recruiter choice, alongside mechanism of resistance and validation cohort."
protac-landscape-04-0312,Exposure translation for human dose projection: study 312,"This study examines human dose projection through brain penetration, oral exposure, and distribution challenge. It also discusses links to ternary complex and selectivity logic, alongside clinical development and early-phase trial.",2022,PK and translation,core,"Exposure translation for human dose projection: study 312 [SEP] This study examines human dose projection through brain penetration, oral exposure, and distribution challenge. It also discusses links to ternary complex and selectivity logic, alongside clinical development and early-phase trial."
protac-landscape-01-0066,Degrader design for transcription factors: study 66,"This study examines transcription factors through degrader optimization, permeability challenge, and structure-activity relationship. It also discusses links to distribution challenge and development path, alongside real-world evidence and dose optimization.",2025,Degrader chemistry,core,"Degrader design for transcription factors: study 66 [SEP] This study examines transcription factors through degrader optimization, permeability challenge, and structure-activity relationship. It also discusses links to distribution challenge and development path, alongside real-world evidence and dose optimization."
protac-landscape-x-0398,Integrated analysis of VHL recruiters with residence time: study 398,"This paper links ligase biology and ligase expression to binding geometry and ternary complex. The framing emphasizes early-phase trial, real-world evidence, and mechanism of resistance across mixed translational contexts.",2021,Ligase biology + Ternary complex,crossover,"Integrated analysis of VHL recruiters with residence time: study 398 [SEP] This paper links ligase biology and ligase expression to binding geometry and ternary complex. The framing emphasizes early-phase trial, real-world evidence, and mechanism of resistance across mixed translational contexts."
protac-landscape-02-0391,E3 ligase selection in DCAF strategies: study 391,"This study examines DCAF strategies through ligase expression, recruiter choice, and ligase biology. It also discusses links to cooperativity and kinetic reasoning, alongside molecular profiling and validation cohort.",2021,Ligase biology,core,"E3 ligase selection in DCAF strategies: study 391 [SEP] This study examines DCAF strategies through ligase expression, recruiter choice, and ligase biology. It also discusses links to cooperativity and kinetic reasoning, alongside molecular profiling and validation cohort."
protac-landscape-04-0268,Exposure translation for human dose projection: study 268,"This study examines human dose projection through dose projection, brain penetration, and development path. It also discusses links to permeability challenge and linker chemistry, alongside early-phase trial and validation cohort.",2020,PK and translation,core,"Exposure translation for human dose projection: study 268 [SEP] This study examines human dose projection through dose projection, brain penetration, and development path. It also discusses links to permeability challenge and linker chemistry, alongside early-phase trial and validation cohort."
protac-landscape-04-0232,Exposure translation for human dose projection: study 232,"This study examines human dose projection through dose projection, brain penetration, and development path. It also discusses links to chemical series and degrader optimization, alongside translational biomarker and patient stratification.",2020,PK and translation,core,"Exposure translation for human dose projection: study 232 [SEP] This study examines human dose projection through dose projection, brain penetration, and development path. It also discusses links to chemical series and degrader optimization, alongside translational biomarker and patient stratification."
