record_id,title,abstract,year,seed_theme,record_type,text_for_embedding,original_cluster_id,cluster,probability,cluster_display,cluster_theme,pc1_plot,pc2_plot,pc1_cluster,pc2_cluster,pc3_cluster,pc4_cluster
breast-cancer-x-0427,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 427,"This paper links checkpoint biomarker and combination immunotherapy to liquid biopsy and longitudinal surveillance. The framing emphasizes mechanism of resistance, patient stratification, and molecular profiling across mixed translational contexts.",2020,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 427 [SEP] This paper links checkpoint biomarker and combination immunotherapy to liquid biopsy and longitudinal surveillance. The framing emphasizes mechanism of resistance, patient stratification, and molecular profiling across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,0.1271698779641048,-0.2899448152696328,0.1271698779641048,-0.2899448152696328,0.29270772954557267,-0.08999455804516114
breast-cancer-r-0197,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes","This review connects amplification signal, endocrine resistance, PD-L1 selection, and molecular relapse. It frames the field around molecular profiling, patient stratification, clinical development, and mechanism of resistance.",2020,review-like mixed corpus,review,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes [SEP] This review connects amplification signal, endocrine resistance, PD-L1 selection, and molecular relapse. It frames the field around molecular profiling, patient stratification, clinical development, and mechanism of resistance.",3,4,1.0,Cluster 4,Review hub: HER2 antibody combinations x ESR1 mutations,-0.2951743002169256,-0.11644676497690658,-0.2951743002169256,-0.11644676497690658,-0.0751495876718307,-0.18557513429941908
breast-cancer-01-0381,HER2-focused development in HER2-low disease: study 381,"This study examines HER2-low disease through HER2 biology, amplification signal, and combination treatment. It also discusses links to liquid biopsy and longitudinal surveillance, alongside portfolio review and early-phase trial.",2022,HER2 biology,core,"HER2-focused development in HER2-low disease: study 381 [SEP] This study examines HER2-low disease through HER2 biology, amplification signal, and combination treatment. It also discusses links to liquid biopsy and longitudinal surveillance, alongside portfolio review and early-phase trial.",9,10,1.0,Cluster 10,HER2 biology,0.0100913258109626,0.3225115715060354,0.0100913258109626,0.3225115715060354,0.08386261426569185,-0.19409529308521398
breast-cancer-02-0448,Endocrine resistance strategy for selective estrogen degraders: study 448,"This study examines selective estrogen degraders through ESR1 mutation, CDK4/6 adaptation, and ER pathway. It also discusses links to combination immunotherapy and checkpoint biomarker, alongside mechanism of resistance and patient stratification.",2024,Endocrine resistance,core,"Endocrine resistance strategy for selective estrogen degraders: study 448 [SEP] This study examines selective estrogen degraders through ESR1 mutation, CDK4/6 adaptation, and ER pathway. It also discusses links to combination immunotherapy and checkpoint biomarker, alongside mechanism of resistance and patient stratification.",5,6,1.0,Cluster 6,Endocrine resistance,-0.11329063081743442,0.012375606908317212,-0.11329063081743442,0.012375606908317212,-0.06925409947558823,0.3823816752415793
breast-cancer-04-0213,Residual disease monitoring in ctDNA surveillance: study 213,"This study examines ctDNA surveillance through ctDNA monitoring, minimal residual disease, and liquid biopsy. It also discusses links to PD-L1 selection and stromal exclusion, alongside translational biomarker and portfolio review.",2025,Monitoring and MRD,core,"Residual disease monitoring in ctDNA surveillance: study 213 [SEP] This study examines ctDNA surveillance through ctDNA monitoring, minimal residual disease, and liquid biopsy. It also discusses links to PD-L1 selection and stromal exclusion, alongside translational biomarker and portfolio review.",19,20,0.9728425687331503,Cluster 20,Monitoring and MRD,0.375336574388504,-0.09570688285095015,0.375336574388504,-0.09570688285095015,-0.1579249411821734,-0.07842984034317584
breast-cancer-r-0257,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes","This review connects combination treatment, ESR1 mutation, combination immunotherapy, and molecular relapse. It frames the field around portfolio review, dose optimization, molecular profiling, and clinical development.",2020,review-like mixed corpus,review,"Landscape review of HER2-low disease, CDK4/6 adaptation, and microenvironment phenotypes [SEP] This review connects combination treatment, ESR1 mutation, combination immunotherapy, and molecular relapse. It frames the field around portfolio review, dose optimization, molecular profiling, and clinical development.",3,4,1.0,Cluster 4,Review hub: HER2 antibody combinations x ESR1 mutations,-0.30197672188328134,-0.12967235225422397,-0.30197672188328134,-0.12967235225422397,-0.0840141507434232,-0.22511622202591883
breast-cancer-02-0216,Endocrine resistance strategy for selective estrogen degraders: study 216,"This study examines selective estrogen degraders through ESR1 mutation, targeted escape, and hormone signaling. It also discusses links to amplification signal and brain metastasis, alongside translational biomarker and dose optimization.",2020,Endocrine resistance,core,"Endocrine resistance strategy for selective estrogen degraders: study 216 [SEP] This study examines selective estrogen degraders through ESR1 mutation, targeted escape, and hormone signaling. It also discusses links to amplification signal and brain metastasis, alongside translational biomarker and dose optimization.",5,6,0.9922501910680317,Cluster 6,Endocrine resistance,-0.09014534415052705,0.07772294044858523,-0.09014534415052705,0.07772294044858523,-0.02608368216832318,0.32519262840087376
breast-cancer-04-0414,Residual disease monitoring in minimal residual disease: study 414,"This study examines minimal residual disease through longitudinal surveillance, molecular relapse, and minimal residual disease. It also discusses links to checkpoint biomarker and PD-L1 selection, alongside clinical development and real-world evidence.",2022,Monitoring and MRD,core,"Residual disease monitoring in minimal residual disease: study 414 [SEP] This study examines minimal residual disease through longitudinal surveillance, molecular relapse, and minimal residual disease. It also discusses links to checkpoint biomarker and PD-L1 selection, alongside clinical development and real-world evidence.",18,19,1.0,Cluster 19,Monitoring and MRD,0.3915173203036205,-0.01244779184284101,0.3915173203036205,-0.01244779184284101,-0.22801914256491226,-0.08759806628569881
breast-cancer-02-0187,Endocrine resistance strategy for PI3K pathway: study 187,"This study examines PI3K pathway through endocrine resistance, CDK4/6 adaptation, and ER pathway. It also discusses links to checkpoint biomarker and stromal exclusion, alongside translational biomarker and molecular profiling.",2021,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 187 [SEP] This study examines PI3K pathway through endocrine resistance, CDK4/6 adaptation, and ER pathway. It also discusses links to checkpoint biomarker and stromal exclusion, alongside translational biomarker and molecular profiling.",7,8,0.9761623384583006,Cluster 8,Endocrine resistance,-0.07486637495232809,0.02544541914690867,-0.07486637495232809,0.02544541914690867,-0.0036336142809700305,0.3578501978254312
breast-cancer-r-0171,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease","This review connects amplification signal, CDK4/6 adaptation, TNBC immune context, and molecular relapse. It frames the field around patient stratification, clinical development, translational biomarker, and molecular profiling.",2024,review-like mixed corpus,review,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease [SEP] This review connects amplification signal, CDK4/6 adaptation, TNBC immune context, and molecular relapse. It frames the field around patient stratification, clinical development, translational biomarker, and molecular profiling.",0,1,0.962399557743816,Cluster 1,Review hub: brain metastases x selective estrogen degraders,-0.26970306398026017,-0.15253325979102375,-0.26970306398026017,-0.15253325979102375,-0.21248822191572903,-0.12685196155857623
breast-cancer-03-0294,Immunotherapy programs in PD-L1 stratification: study 294,"This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and TNBC immune context. It also discusses links to ER pathway and targeted escape, alongside portfolio review and mechanism of resistance.",2021,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 294 [SEP] This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and TNBC immune context. It also discusses links to ER pathway and targeted escape, alongside portfolio review and mechanism of resistance.",6,7,0.9706061213173216,Cluster 7,TNBC immunotherapy,-0.07175264079623708,-0.11301278314249061,-0.07175264079623708,-0.11301278314249061,-0.10735332661056408,0.1649131354638167
breast-cancer-01-0306,HER2-focused development in HER2 resistance: study 306,"This study examines HER2 resistance through combination treatment, HER2 biology, and brain metastasis. It also discusses links to ctDNA monitoring and molecular relapse, alongside mechanism of resistance and translational biomarker.",2025,HER2 biology,core,"HER2-focused development in HER2 resistance: study 306 [SEP] This study examines HER2 resistance through combination treatment, HER2 biology, and brain metastasis. It also discusses links to ctDNA monitoring and molecular relapse, alongside mechanism of resistance and translational biomarker.",9,10,1.0,Cluster 10,HER2 biology,-0.016305244853632567,0.34924985375685036,-0.016305244853632567,0.34924985375685036,0.06840337220085589,-0.10217500931238366
breast-cancer-01-0210,HER2-focused development in HER2 resistance: study 210,"This study examines HER2 resistance through brain metastasis, amplification signal, and antibody development. It also discusses links to molecular relapse and response tracking, alongside mechanism of resistance and dose optimization.",2025,HER2 biology,core,"HER2-focused development in HER2 resistance: study 210 [SEP] This study examines HER2 resistance through brain metastasis, amplification signal, and antibody development. It also discusses links to molecular relapse and response tracking, alongside mechanism of resistance and dose optimization.",9,10,1.0,Cluster 10,HER2 biology,-0.021153570809786144,0.36992613932037993,-0.021153570809786144,0.36992613932037993,0.06527102882723385,-0.09501921016465871
breast-cancer-x-0012,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 12,"This paper links liquid biopsy and response tracking to amplification signal and antibody development. The framing emphasizes real-world evidence, mechanism of resistance, and validation cohort across mixed translational contexts.",2025,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 12 [SEP] This paper links liquid biopsy and response tracking to amplification signal and antibody development. The framing emphasizes real-world evidence, mechanism of resistance, and validation cohort across mixed translational contexts.",16,17,1.0,Cluster 17,Bridge: Monitoring and MRD x HER2 biology,0.13454491230608004,-0.09410696871760846,0.13454491230608004,-0.09410696871760846,0.3163305209753334,-0.176662137541068
breast-cancer-x-0222,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 222,"This paper links targeted escape and ER pathway to checkpoint biomarker and stromal exclusion. The framing emphasizes mechanism of resistance, early-phase trial, and molecular profiling across mixed translational contexts.",2025,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 222 [SEP] This paper links targeted escape and ER pathway to checkpoint biomarker and stromal exclusion. The framing emphasizes mechanism of resistance, early-phase trial, and molecular profiling across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,-0.04352836992697865,-0.2581637847982042,-0.04352836992697865,-0.2581637847982042,0.3322623016945565,0.04224125095002387
breast-cancer-r-0476,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification","This review connects brain metastasis, hormone signaling, PD-L1 selection, and molecular relapse. It frames the field around portfolio review, mechanism of resistance, patient stratification, and early-phase trial.",2023,review-like mixed corpus,review,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification [SEP] This review connects brain metastasis, hormone signaling, PD-L1 selection, and molecular relapse. It frames the field around portfolio review, mechanism of resistance, patient stratification, and early-phase trial.",3,4,1.0,Cluster 4,Review hub: HER2 antibody combinations x ESR1 mutations,-0.33832704567551053,-0.06651917581703311,-0.33832704567551053,-0.06651917581703311,-0.15308117824237372,-0.20778959911721634
breast-cancer-04-0038,Residual disease monitoring in minimal residual disease: study 38,"This study examines minimal residual disease through liquid biopsy, longitudinal surveillance, and molecular relapse. It also discusses links to hormone signaling and ER pathway, alongside validation cohort and molecular profiling.",2024,Monitoring and MRD,core,"Residual disease monitoring in minimal residual disease: study 38 [SEP] This study examines minimal residual disease through liquid biopsy, longitudinal surveillance, and molecular relapse. It also discusses links to hormone signaling and ER pathway, alongside validation cohort and molecular profiling.",18,19,0.9688766195913159,Cluster 19,Monitoring and MRD,0.40023336053034925,0.0072367784773458045,0.40023336053034925,0.0072367784773458045,-0.1773099096338811,-0.051826756489229
breast-cancer-02-0386,Endocrine resistance strategy for CDK4/6 adaptation: study 386,"This study examines CDK4/6 adaptation through ER pathway, hormone signaling, and targeted escape. It also discusses links to response tracking and ctDNA monitoring, alongside validation cohort and early-phase trial.",2022,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 386 [SEP] This study examines CDK4/6 adaptation through ER pathway, hormone signaling, and targeted escape. It also discusses links to response tracking and ctDNA monitoring, alongside validation cohort and early-phase trial.",11,12,0.9722865430177324,Cluster 12,Endocrine resistance,0.008172560353388963,0.0388629895082513,0.008172560353388963,0.0388629895082513,0.02661732755303856,0.2948026013001672
breast-cancer-04-0360,Residual disease monitoring in longitudinal liquid biopsy: study 360,"This study examines longitudinal liquid biopsy through minimal residual disease, response tracking, and molecular relapse. It also discusses links to checkpoint biomarker and PD-L1 selection, alongside patient stratification and validation cohort.",2022,Monitoring and MRD,core,"Residual disease monitoring in longitudinal liquid biopsy: study 360 [SEP] This study examines longitudinal liquid biopsy through minimal residual disease, response tracking, and molecular relapse. It also discusses links to checkpoint biomarker and PD-L1 selection, alongside patient stratification and validation cohort.",18,19,0.9856607847623744,Cluster 19,Monitoring and MRD,0.3863137011425977,-0.05743056882969219,0.3863137011425977,-0.05743056882969219,-0.15869424675665753,-0.09239421747701898
breast-cancer-02-0418,Endocrine resistance strategy for CDK4/6 adaptation: study 418,"This study examines CDK4/6 adaptation through targeted escape, CDK4/6 adaptation, and ESR1 mutation. It also discusses links to combination immunotherapy and microenvironment state, alongside molecular profiling and translational biomarker.",2024,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 418 [SEP] This study examines CDK4/6 adaptation through targeted escape, CDK4/6 adaptation, and ESR1 mutation. It also discusses links to combination immunotherapy and microenvironment state, alongside molecular profiling and translational biomarker.",11,12,0.9945385735298368,Cluster 12,Endocrine resistance,-0.06927645635028405,0.0003335157040547046,-0.06927645635028405,0.0003335157040547046,0.06356255733160707,0.32825866944474164
breast-cancer-04-0387,Residual disease monitoring in neoadjuvant response: study 387,"This study examines neoadjuvant response through minimal residual disease, response tracking, and molecular relapse. It also discusses links to combination immunotherapy and checkpoint biomarker, alongside validation cohort and real-world evidence.",2025,Monitoring and MRD,core,"Residual disease monitoring in neoadjuvant response: study 387 [SEP] This study examines neoadjuvant response through minimal residual disease, response tracking, and molecular relapse. It also discusses links to combination immunotherapy and checkpoint biomarker, alongside validation cohort and real-world evidence.",15,16,0.9994663995363413,Cluster 16,Monitoring and MRD,0.32756674123738544,-0.0028404970685567653,0.32756674123738544,-0.0028404970685567653,-0.1877031944748864,-0.0320801735745634
breast-cancer-04-0161,Residual disease monitoring in ctDNA surveillance: study 161,"This study examines ctDNA surveillance through ctDNA monitoring, liquid biopsy, and molecular relapse. It also discusses links to hormone signaling and targeted escape, alongside real-world evidence and early-phase trial.",2021,Monitoring and MRD,core,"Residual disease monitoring in ctDNA surveillance: study 161 [SEP] This study examines ctDNA surveillance through ctDNA monitoring, liquid biopsy, and molecular relapse. It also discusses links to hormone signaling and targeted escape, alongside real-world evidence and early-phase trial.",19,20,0.9690420828365435,Cluster 20,Monitoring and MRD,0.3016108224229643,-0.035320857453467226,0.3016108224229643,-0.035320857453467226,-0.06732558712018344,-0.023001386243552944
breast-cancer-01-0192,HER2-focused development in HER2 antibody combinations: study 192,"This study examines HER2 antibody combinations through amplification signal, resistance adaptation, and antibody development. It also discusses links to liquid biopsy and minimal residual disease, alongside mechanism of resistance and molecular profiling.",2025,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 192 [SEP] This study examines HER2 antibody combinations through amplification signal, resistance adaptation, and antibody development. It also discusses links to liquid biopsy and minimal residual disease, alongside mechanism of resistance and molecular profiling.",8,9,0.9971040131638151,Cluster 9,HER2 biology,0.032136027541106435,0.4049155156184097,0.032136027541106435,0.4049155156184097,0.018640981235693275,-0.18725105216431176
breast-cancer-04-0248,Residual disease monitoring in longitudinal liquid biopsy: study 248,"This study examines longitudinal liquid biopsy through liquid biopsy, minimal residual disease, and longitudinal surveillance. It also discusses links to hormone signaling and targeted escape, alongside mechanism of resistance and validation cohort.",2024,Monitoring and MRD,core,"Residual disease monitoring in longitudinal liquid biopsy: study 248 [SEP] This study examines longitudinal liquid biopsy through liquid biopsy, minimal residual disease, and longitudinal surveillance. It also discusses links to hormone signaling and targeted escape, alongside mechanism of resistance and validation cohort.",18,19,1.0,Cluster 19,Monitoring and MRD,0.40205283762181665,-0.011083107649928306,0.40205283762181665,-0.011083107649928306,-0.09962914090867916,-0.07458814922612825
breast-cancer-x-0132,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 132,"This paper links response tracking and minimal residual disease to antibody development and amplification signal. The framing emphasizes mechanism of resistance, validation cohort, and real-world evidence across mixed translational contexts.",2025,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 132 [SEP] This paper links response tracking and minimal residual disease to antibody development and amplification signal. The framing emphasizes mechanism of resistance, validation cohort, and real-world evidence across mixed translational contexts.",16,17,0.9923408019829293,Cluster 17,Bridge: Monitoring and MRD x HER2 biology,0.1818152842092323,-0.08736847791742035,0.1818152842092323,-0.08736847791742035,0.2813936383866489,-0.19240593643509635
breast-cancer-03-0266,Immunotherapy programs in PD-L1 stratification: study 266,"This study examines PD-L1 stratification through checkpoint biomarker, stromal exclusion, and PD-L1 selection. It also discusses links to resistance adaptation and amplification signal, alongside molecular profiling and clinical development.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 266 [SEP] This study examines PD-L1 stratification through checkpoint biomarker, stromal exclusion, and PD-L1 selection. It also discusses links to resistance adaptation and amplification signal, alongside molecular profiling and clinical development.",6,7,1.0,Cluster 7,TNBC immunotherapy,-0.0482714580250573,-0.059766052614016484,-0.0482714580250573,-0.059766052614016484,-0.10435522692412694,0.10382872872691996
breast-cancer-01-0484,HER2-focused development in HER2 antibody combinations: study 484,"This study examines HER2 antibody combinations through amplification signal, combination treatment, and HER2 biology. It also discusses links to ESR1 mutation and ER pathway, alongside molecular profiling and patient stratification.",2023,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 484 [SEP] This study examines HER2 antibody combinations through amplification signal, combination treatment, and HER2 biology. It also discusses links to ESR1 mutation and ER pathway, alongside molecular profiling and patient stratification.",8,9,0.953098966462574,Cluster 9,HER2 biology,-0.11107012167493038,0.40808963552194516,-0.11107012167493038,0.40808963552194516,0.07620572189681668,-0.09760609443424063
breast-cancer-02-0416,Endocrine resistance strategy for selective estrogen degraders: study 416,"This study examines selective estrogen degraders through ER pathway, ESR1 mutation, and CDK4/6 adaptation. It also discusses links to ctDNA monitoring and minimal residual disease, alongside clinical development and portfolio review.",2022,Endocrine resistance,core,"Endocrine resistance strategy for selective estrogen degraders: study 416 [SEP] This study examines selective estrogen degraders through ER pathway, ESR1 mutation, and CDK4/6 adaptation. It also discusses links to ctDNA monitoring and minimal residual disease, alongside clinical development and portfolio review.",5,6,0.9920824235368747,Cluster 6,Endocrine resistance,0.01068427668785266,0.03242458408835062,0.01068427668785266,0.03242458408835062,-0.12485917143476287,0.29469961968446523
breast-cancer-r-0100,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification","This review connects antibody development, CDK4/6 adaptation, microenvironment state, and ctDNA monitoring. It frames the field around molecular profiling, early-phase trial, mechanism of resistance, and portfolio review.",2025,review-like mixed corpus,review,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification [SEP] This review connects antibody development, CDK4/6 adaptation, microenvironment state, and ctDNA monitoring. It frames the field around molecular profiling, early-phase trial, mechanism of resistance, and portfolio review.",3,4,1.0,Cluster 4,Review hub: HER2 antibody combinations x ESR1 mutations,-0.3400748534407041,-0.07395969338553142,-0.3400748534407041,-0.07395969338553142,-0.14059893669616033,-0.2415908612466912
breast-cancer-01-0278,HER2-focused development in HER2 resistance: study 278,"This study examines HER2 resistance through brain metastasis, HER2 biology, and antibody development. It also discusses links to stromal exclusion and combination immunotherapy, alongside patient stratification and early-phase trial.",2021,HER2 biology,core,"HER2-focused development in HER2 resistance: study 278 [SEP] This study examines HER2 resistance through brain metastasis, HER2 biology, and antibody development. It also discusses links to stromal exclusion and combination immunotherapy, alongside patient stratification and early-phase trial.",9,10,1.0,Cluster 10,HER2 biology,-0.07506203426438246,0.35034877494596006,-0.07506203426438246,0.35034877494596006,0.05822512808002851,-0.0857162555376215
breast-cancer-02-0489,Endocrine resistance strategy for ESR1 mutations: study 489,"This study examines ESR1 mutations through endocrine resistance, hormone signaling, and targeted escape. It also discusses links to antibody development and amplification signal, alongside patient stratification and dose optimization.",2023,Endocrine resistance,core,"Endocrine resistance strategy for ESR1 mutations: study 489 [SEP] This study examines ESR1 mutations through endocrine resistance, hormone signaling, and targeted escape. It also discusses links to antibody development and amplification signal, alongside patient stratification and dose optimization.",12,13,0.9930091905170781,Cluster 13,Endocrine resistance,-0.0703100739780744,0.12141602623947204,-0.0703100739780744,0.12141602623947204,0.09043306532189749,0.28071122564033524
breast-cancer-04-0488,Residual disease monitoring in longitudinal liquid biopsy: study 488,"This study examines longitudinal liquid biopsy through longitudinal surveillance, minimal residual disease, and ctDNA monitoring. It also discusses links to targeted escape and hormone signaling, alongside early-phase trial and dose optimization.",2024,Monitoring and MRD,core,"Residual disease monitoring in longitudinal liquid biopsy: study 488 [SEP] This study examines longitudinal liquid biopsy through longitudinal surveillance, minimal residual disease, and ctDNA monitoring. It also discusses links to targeted escape and hormone signaling, alongside early-phase trial and dose optimization.",18,19,0.9742448442286731,Cluster 19,Monitoring and MRD,0.41316072736357845,-0.020882292691645866,0.41316072736357845,-0.020882292691645866,-0.11593712967867655,-0.07549526971118017
breast-cancer-04-0395,Residual disease monitoring in neoadjuvant response: study 395,"This study examines neoadjuvant response through minimal residual disease, liquid biopsy, and ctDNA monitoring. It also discusses links to hormone signaling and endocrine resistance, alongside mechanism of resistance and real-world evidence.",2021,Monitoring and MRD,core,"Residual disease monitoring in neoadjuvant response: study 395 [SEP] This study examines neoadjuvant response through minimal residual disease, liquid biopsy, and ctDNA monitoring. It also discusses links to hormone signaling and endocrine resistance, alongside mechanism of resistance and real-world evidence.",15,16,0.9906163774038697,Cluster 16,Monitoring and MRD,0.3600029568080834,0.03390920979880427,0.3600029568080834,0.03390920979880427,-0.1606182487644419,0.006707023300185496
breast-cancer-04-0370,Residual disease monitoring in minimal residual disease: study 370,"This study examines minimal residual disease through liquid biopsy, longitudinal surveillance, and minimal residual disease. It also discusses links to resistance adaptation and HER2 biology, alongside validation cohort and patient stratification.",2020,Monitoring and MRD,core,"Residual disease monitoring in minimal residual disease: study 370 [SEP] This study examines minimal residual disease through liquid biopsy, longitudinal surveillance, and minimal residual disease. It also discusses links to resistance adaptation and HER2 biology, alongside validation cohort and patient stratification.",18,19,1.0,Cluster 19,Monitoring and MRD,0.43123470570264383,0.050246616827974794,0.43123470570264383,0.050246616827974794,-0.19214315245592814,-0.1262932022740061
breast-cancer-02-0072,Endocrine resistance strategy for selective estrogen degraders: study 72,"This study examines selective estrogen degraders through targeted escape, endocrine resistance, and ESR1 mutation. It also discusses links to amplification signal and HER2 biology, alongside early-phase trial and portfolio review.",2020,Endocrine resistance,core,"Endocrine resistance strategy for selective estrogen degraders: study 72 [SEP] This study examines selective estrogen degraders through targeted escape, endocrine resistance, and ESR1 mutation. It also discusses links to amplification signal and HER2 biology, alongside early-phase trial and portfolio review.",5,6,1.0,Cluster 6,Endocrine resistance,-0.11577343450469428,0.09299709187758842,-0.11577343450469428,0.09299709187758842,-0.04580769140212126,0.31921561492035117
breast-cancer-02-0494,Endocrine resistance strategy for CDK4/6 adaptation: study 494,"This study examines CDK4/6 adaptation through endocrine resistance, hormone signaling, and targeted escape. It also discusses links to molecular relapse and ctDNA monitoring, alongside clinical development and patient stratification.",2022,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 494 [SEP] This study examines CDK4/6 adaptation through endocrine resistance, hormone signaling, and targeted escape. It also discusses links to molecular relapse and ctDNA monitoring, alongside clinical development and patient stratification.",11,12,0.9717447682340458,Cluster 12,Endocrine resistance,-0.004879078223801388,0.05857630154958289,-0.004879078223801388,0.05857630154958289,0.03511182718923305,0.303851276465358
breast-cancer-r-0296,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification","This review connects brain metastasis, hormone signaling, stromal exclusion, and minimal residual disease. It frames the field around mechanism of resistance, clinical development, patient stratification, and real-world evidence.",2023,review-like mixed corpus,review,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification [SEP] This review connects brain metastasis, hormone signaling, stromal exclusion, and minimal residual disease. It frames the field around mechanism of resistance, clinical development, patient stratification, and real-world evidence.",3,4,1.0,Cluster 4,Review hub: HER2 antibody combinations x ESR1 mutations,-0.24774110668000038,-0.02959707464614542,-0.24774110668000038,-0.02959707464614542,-0.1727328631866834,-0.2409037208764654
breast-cancer-r-0447,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease","This review connects resistance adaptation, endocrine resistance, combination immunotherapy, and molecular relapse. It frames the field around early-phase trial, mechanism of resistance, patient stratification, and molecular profiling.",2024,review-like mixed corpus,review,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease [SEP] This review connects resistance adaptation, endocrine resistance, combination immunotherapy, and molecular relapse. It frames the field around early-phase trial, mechanism of resistance, patient stratification, and molecular profiling.",0,1,0.9906064665744625,Cluster 1,Review hub: brain metastases x selective estrogen degraders,-0.28536177637155424,-0.13105653498411532,-0.28536177637155424,-0.13105653498411532,-0.2406529360968841,-0.07657482096132144
breast-cancer-02-0086,Endocrine resistance strategy for CDK4/6 adaptation: study 86,"This study examines CDK4/6 adaptation through ESR1 mutation, ER pathway, and targeted escape. It also discusses links to minimal residual disease and longitudinal surveillance, alongside mechanism of resistance and translational biomarker.",2022,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 86 [SEP] This study examines CDK4/6 adaptation through ESR1 mutation, ER pathway, and targeted escape. It also discusses links to minimal residual disease and longitudinal surveillance, alongside mechanism of resistance and translational biomarker.",11,12,0.9621499891047225,Cluster 12,Endocrine resistance,0.07382101836553376,0.04131627805931979,0.07382101836553376,0.04131627805931979,0.010067685216101954,0.28512347625468876
breast-cancer-x-0329,Integrated analysis of HER2-low disease with ESR1 mutations: study 329,"This paper links brain metastasis and HER2 biology to endocrine resistance and ER pathway. The framing emphasizes portfolio review, translational biomarker, and mechanism of resistance across mixed translational contexts.",2024,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 329 [SEP] This paper links brain metastasis and HER2 biology to endocrine resistance and ER pathway. The framing emphasizes portfolio review, translational biomarker, and mechanism of resistance across mixed translational contexts.",14,15,1.0,Cluster 15,Bridge: HER2 biology x Endocrine resistance,-0.07471055460690913,-0.037972351441305785,-0.07471055460690913,-0.037972351441305785,0.389912047526439,-0.04276565050881517
breast-cancer-r-0494,"Landscape review of HER2 resistance, PI3K pathway, and combination checkpoint blockade","This review connects combination treatment, ER pathway, TNBC immune context, and response tracking. It frames the field around portfolio review, translational biomarker, clinical development, and validation cohort.",2023,review-like mixed corpus,review,"Landscape review of HER2 resistance, PI3K pathway, and combination checkpoint blockade [SEP] This review connects combination treatment, ER pathway, TNBC immune context, and response tracking. It frames the field around portfolio review, translational biomarker, clinical development, and validation cohort.",2,3,0.984265920516512,Cluster 3,Review hub: HER2 resistance x PI3K pathway,-0.3087790352006915,-0.1235871259788306,-0.3087790352006915,-0.1235871259788306,-0.20302181244038,-0.1464369994468112
breast-cancer-03-0350,Immunotherapy programs in PD-L1 stratification: study 350,"This study examines PD-L1 stratification through microenvironment state, TNBC immune context, and PD-L1 selection. It also discusses links to amplification signal and antibody development, alongside real-world evidence and portfolio review.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 350 [SEP] This study examines PD-L1 stratification through microenvironment state, TNBC immune context, and PD-L1 selection. It also discusses links to amplification signal and antibody development, alongside real-world evidence and portfolio review.",6,7,0.9589073107803404,Cluster 7,TNBC immunotherapy,-0.06663098670225467,-0.07038351127008514,-0.06663098670225467,-0.07038351127008514,-0.10331518495082627,0.07505543683206094
